V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
17.68569564819336,16.387426,16.253584,16.665817,16.930824,16.695263,17.444778,18.504808,19.74954,20.768078,22.649563,24.942612,27.41869,28.74908,28.829386,28.395737,27.113531,27.383892,26.409521,26.064209,22.782402,21.262625,19.938257,18.716278,17.792768,16.695263,16.275,16.216108,17.254723,17.051283,17.11285,19.219524,20.12162,21.75483,22.415674,24.65619,26.749481,27.903198,28.775848,28.807972,28.063808,27.094793,26.02941,25.467274,23.190619,21.254593,19.539408,18.277277
18.652423858642578,17.920517,17.903614,18.114902,18.270412,18.199419,18.765675,19.504343,20.336824,20.99309,22.165323,23.632095,25.09084,25.973185,25.929237,25.57765,24.732492,24.98435,24.113836,24.020868,21.814373,20.917871,19.996225,19.37419,18.68623,18.201109,17.839382,17.836,18.473251,18.52396,18.611856,19.967491,20.56248,21.682423,22.071512,23.488419,24.77475,25.381575,25.963043,25.8481,25.320723,24.702066,23.904238,23.485039,22.14335,20.869696,19.75789,19.007391
18.57270622253418,17.58482,17.408306,17.670853,17.823633,17.472088,17.64267,18.084696,18.548973,19.228329,20.22975,21.400639,23.070107,23.691612,23.976408,23.91411,23.4617,23.42165,23.437967,23.034506,21.449589,20.530237,19.984077,18.985807,18.645388,17.650085,17.526972,17.37864,17.985315,17.64267,17.46764,18.397675,18.810036,19.62289,20.182655,21.278265,22.542048,23.285187,23.845877,24.118807,23.961576,23.436483,23.173937,22.832775,21.518562,20.565441,19.772705,19.068132
18.76665496826172,17.901535,17.765272,18.048891,18.204168,17.99185,18.356277,18.92827,19.60246,20.221987,21.343294,22.669197,24.244156,25.006285,25.126703,24.911217,24.236233,24.339224,23.954199,23.673748,21.798136,20.870232,20.143557,19.310127,18.830032,18.029877,17.844494,17.765272,18.400642,18.18357,18.136036,19.322802,19.841715,20.768034,21.225153,22.513918,23.78783,24.527775,25.05065,25.17107,24.80981,24.236233,23.703854,23.379038,21.98946,20.868649,19.9043,19.150095
14.542417526245117,14.900279,14.879633,15.062004,15.567827,16.379896,17.606602,18.853092,20.048828,20.577877,21.044128,22.61149,21.978352,22.580523,22.239866,21.47425,20.62261,19.62645,17.919298,17.782091,16.660334,15.609118,15.722671,15.593634,14.741994,15.2134075,14.569946,14.514891,15.583311,17.050884,17.902525,18.65556,19.80624,20.880684,20.69315,22.215778,22.332771,21.86652,21.968029,20.823908,19.929255,18.835241,17.429392,17.42509,16.517534,16.21817,15.469759,15.328679
18.913658142089844,17.728554,17.481878,17.79469,17.96629,17.533716,17.732128,18.263012,18.80641,19.633123,20.83521,22.23571,24.279705,25.039389,25.389736,25.303936,24.799864,24.76054,24.76054,24.302942,22.406414,21.29454,20.613115,19.414156,18.995884,17.814352,17.635603,17.467579,18.159338,17.755365,17.51763,18.622297,19.131733,20.108597,20.800354,22.115053,23.646933,24.549616,25.221712,25.57206,25.396887,24.767689,24.460241,24.031244,22.483276,21.325094,20.383423,19.530342
16.925962448120117,16.407856,16.579391,16.593393,16.869951,16.90671,17.634861,18.656199,19.544071,20.45623,21.476912,23.039986,24.137465,25.159678,24.953135,24.438528,23.5791,23.848656,22.367847,22.532381,19.928057,19.307335,18.20023,17.769638,16.981976,16.850697,16.32734,16.28883,16.917212,17.507084,17.77839,19.044779,19.782558,21.174536,21.582808,23.00673,24.067451,24.323004,25.096664,24.529547,23.983433,23.272785,22.313585,21.616066,20.353231,19.057907,17.809898,17.30054
19.02705192565918,17.937649,17.707355,17.993181,18.143444,17.746555,17.92295,18.406403,18.902922,19.656685,20.75017,22.023317,23.904047,24.593294,24.923218,24.848087,24.390766,24.356468,24.363,23.94488,22.21441,21.195496,20.58235,19.481922,19.103817,18.014414,17.855986,17.697556,18.326372,17.950716,17.730223,18.734694,19.196915,20.088688,20.717709,21.924095,23.320963,24.150673,24.75989,25.089813,24.936285,24.366268,24.091875,23.696619,22.288727,21.231888,20.377373,19.593803
17.702434539794922,16.950266,16.855093,17.096094,17.235783,17.099165,17.516695,18.132246,18.842203,19.420145,20.498894,21.800991,23.245464,24.01145,24.06364,23.811893,23.08889,23.254675,22.697454,22.500969,20.626686,19.752481,18.9911,18.285751,17.763836,17.12833,16.882725,16.842813,17.427664,17.30486,17.326351,18.532892,19.05327,19.981298,20.370335,21.659,22.861704,23.529446,24.0268,24.051361,23.6369,23.087355,22.481014,22.155586,20.865002,19.746342,18.764683,18.040144
18.52057647705078,17.2596,16.98587,17.279673,17.44391,16.947548,17.099012,17.613623,18.091736,18.996866,20.173445,21.574936,23.7415,24.495169,24.911236,24.874739,24.442247,24.371078,24.458672,23.982384,22.118288,20.971365,20.28955,19.02059,18.600872,17.352667,17.146458,16.965797,17.626396,17.199379,16.907402,17.95487,18.440283,19.438482,20.182112,21.488256,23.082727,24.006105,24.725101,25.141169,25.028027,24.4021,24.172169,23.690405,22.16391,21.009003,20.101818,19.229536
14.286694526672363,13.214072,13.016625,12.077312,12.335464,11.693919,11.706698,11.4306555,11.057487,11.97124,11.97763,13.010235,14.372359,15.437753,16.157892,16.533619,16.925957,17.25823,17.383472,17.483154,16.798159,16.05821,15.706128,15.290146,14.413973,13.472224,12.8556,12.362301,12.459427,11.752706,11.729702,11.274742,11.520114,11.609572,12.248561,13.200654,14.37168,14.840299,15.9431925,16.634579,17.038418,17.021805,17.447372,17.155993,16.888895,16.39304,15.975142,15.778334
19.407833099365234,17.635588,17.29226,17.570307,17.79758,17.028719,17.139938,17.746805,18.19168,19.569826,20.98847,22.80061,25.798077,26.748272,27.401077,27.517132,27.067421,26.917517,27.202816,26.58386,24.270027,22.729284,21.864166,20.0824,19.506964,17.77582,17.456669,17.19313,17.991003,17.40106,16.941679,18.143326,18.706673,20.012283,21.088203,22.72445,24.915579,26.131733,27.173803,27.812103,27.802431,27.00214,26.88125,26.141403,24.242222,22.79517,21.699604,20.557497
17.600425720214844,16.79174,16.634832,16.88696,17.021069,16.768942,17.003635,17.440834,17.937042,18.500305,19.437317,20.531404,21.956327,22.56787,22.75026,22.613466,22.134693,22.158833,22.003265,21.702858,20.192778,19.38166,18.817812,18.012144,17.659433,16.868183,16.734074,16.637514,17.176638,16.924511,16.817223,17.742582,18.160336,18.916382,19.367914,20.410036,21.524492,22.181631,22.651018,22.830725,22.605421,22.123964,21.773937,21.488281,20.296041,19.38535,18.617651,17.979958
21.223283767700195,21.621822,21.320175,22.79184,23.239738,23.179409,24.584803,25.388733,26.042297,26.66204,27.938093,28.56515,28.490196,28.813778,28.682152,27.06058,26.151987,25.115881,24.07429,24.52333,23.083431,22.744308,21.835716,22.184893,21.294582,22.38599,22.020359,21.598055,22.347599,23.70866,24.393303,25.72877,26.209574,26.916155,28.27813,28.806465,29.168442,29.095314,28.769903,26.684895,25.983797,25.131191,24.072004,23.338459,23.32566,22.853996,21.557837,22.095314
13.797119140625,13.660824,13.641353,13.747978,13.852751,14.094746,14.464691,14.8865595,15.444347,15.777351,16.549,17.152596,17.363066,17.853546,17.810896,17.255512,17.08213,17.122925,16.058983,16.170244,15.4035225,15.05832,14.232896,14.036333,13.876857,13.666387,13.785066,13.536581,13.686785,14.200444,14.449857,15.139913,15.334273,16.174417,16.549,17.36863,17.527178,17.788643,18.05011,17.22399,16.941198,16.58887,16.067791,15.701786,15.2951,15.033518,14.000173,14.010371
18.619407653808594,19.29591,20.4603,21.960426,22.597948,25.678677,27.914406,27.750938,30.580181,29.50381,30.655626,29.876013,28.925388,28.027576,26.55637,25.593172,22.126408,20.681608,19.092205,19.16765,19.715895,17.72914,18.292473,18.101341,18.257263,20.993454,20.372278,22.234549,25.473715,26.44823,27.31335,28.875092,28.36457,30.79646,28.9103,28.706593,29.352919,28.155834,26.361467,24.038975,21.848515,20.714302,20.420061,19.104778,17.316698,18.56408,19.08969,18.747665
18.416330337524414,17.301416,17.065294,17.395508,17.564167,17.18957,17.450544,18.008001,18.61872,19.38922,20.612207,22.03004,23.987356,24.773834,25.06144,24.922962,24.3442,24.342424,24.235905,23.811598,21.856945,20.766273,20.058079,18.936506,18.494446,17.390182,17.214424,17.068846,17.771881,17.404385,17.2162,18.3897,18.924078,19.909838,20.538088,21.891563,23.385515,24.271412,24.905209,25.199915,24.95847,24.328222,23.934095,23.536419,21.975893,20.790491,19.809975,18.963137
16.971580505371094,16.29733,16.223518,16.43644,16.56703,16.456312,16.860863,17.444267,18.117807,18.647627,19.640196,20.852428,22.161184,22.875181,22.90357,22.667938,21.976652,22.14699,21.582039,21.41454,19.66965,18.870485,18.153296,17.525177,17.02978,16.479023,16.237713,16.203644,16.740208,16.65078,16.696203,17.826105,18.308018,19.172922,19.520605,20.721836,21.823349,22.423788,22.886536,22.87802,22.480566,21.972395,21.38615,21.085222,19.904928,18.862324,17.944632,17.27393
18.545448303222656,17.613352,17.440048,17.732012,17.88502,17.603985,17.888142,18.40337,18.993542,19.640701,20.734222,22.010757,23.65871,24.372227,24.572073,24.409697,23.835138,23.869488,23.671202,23.326155,21.552906,20.611052,19.952963,19.029453,18.611023,17.703907,17.552462,17.440048,18.072374,17.786657,17.66956,18.76247,19.248035,20.133682,20.646473,21.86868,23.159096,23.922571,24.45966,24.659506,24.387838,23.82421,23.402658,23.076345,21.687569,20.621395,19.72033,18.974808
17.18494415283203,17.558239,17.498386,18.219774,18.552116,19.395573,20.58043,21.902319,22.672535,22.893045,23.450626,24.257069,23.976704,24.09956,23.496304,22.954475,21.907831,20.896824,19.427074,19.155373,18.487537,17.624392,17.879555,17.748823,17.389704,17.93941,17.510986,17.501535,18.755302,20.25045,21.04626,21.366003,22.412645,23.376596,23.282091,24.373625,24.061758,23.697914,23.289967,22.199223,21.460508,20.525991,19.304218,18.90966,18.553692,18.106367,17.750399,17.610216
17.569101333618164,16.99912,17.123543,17.194159,17.417778,17.424503,18.098728,19.010862,19.844814,20.650707,21.692621,23.198275,24.380266,25.32855,25.160416,24.696362,23.880903,24.168415,22.880499,22.979698,20.536901,19.850698,18.79649,18.359337,17.596003,17.39424,16.915054,16.898241,17.53043,17.9659,18.149168,19.411865,20.087349,21.383253,21.77669,23.137745,24.252483,24.598843,25.288197,24.861134,24.34664,23.684185,22.762804,22.165083,20.937693,19.649776,18.488802,17.923866
20.265623092651367,21.268793,22.482763,23.526333,23.922604,24.987692,25.448513,25.448513,25.036104,25.703129,24.664938,22.94448,22.012978,20.572687,19.172743,17.960623,17.379667,16.834572,16.293062,16.42575,16.633747,17.290012,17.783108,19.066952,19.80839,20.43776,22.46035,23.709229,24.49818,24.842453,24.926727,25.821472,25.097069,25.009209,24.419285,22.835102,21.733257,20.629618,19.378946,18.27262,17.476492,16.967258,16.458025,16.7234,16.712643,17.415527,18.007244,18.586407
19.235450744628906,18.144356,17.928896,18.246054,18.416698,18.049553,18.296041,18.837278,19.430225,20.17572,21.364202,22.744013,24.642654,25.395905,25.678589,25.547588,24.985666,24.985666,24.887417,24.46339,22.570782,21.515186,20.83029,19.73532,19.311293,18.228817,18.07196,17.918552,18.614922,18.2495,18.07196,19.213041,19.723253,20.679468,21.296978,22.60698,24.053152,24.91672,25.533798,25.816483,25.582062,24.964983,24.585772,24.208284,22.683683,21.539392,20.585096,19.761173
18.155357360839844,17.437338,17.392958,17.613277,17.76227,17.665583,18.156942,18.82741,19.595356,20.195686,21.30283,22.669521,24.078613,24.890148,24.883808,24.592163,23.799648,24.010456,23.292439,23.149786,21.150072,20.279297,19.452703,18.80522,18.210833,17.667168,17.370768,17.348576,17.952473,17.912848,17.990513,19.2625,19.80775,20.808245,21.178009,22.520529,23.736246,24.363918,24.890148,24.833088,24.357578,23.783798,23.086384,22.729753,21.434387,20.25988,19.222082,18.486628
14.712666511535645,14.071682,13.916215,14.143044,14.239893,14.089522,14.396634,14.905088,15.442216,15.948122,16.838236,17.89465,19.153679,19.803583,19.88514,19.681248,19.147308,19.270916,18.85931,18.684729,17.180073,16.443195,15.799026,15.172697,14.768737,14.205486,13.990126,13.946798,14.392811,14.265379,14.233521,15.190537,15.642921,16.378046,16.759945,17.807358,18.827452,19.411093,19.83162,19.882591,19.581852,19.154953,18.665613,18.391634,17.338408,16.415798,15.611063,15.023601
15.101034164428711,14.569813,14.545357,14.694805,14.806212,14.766813,15.246407,15.899904,16.568348,17.121986,18.028528,19.204077,20.333094,21.074902,21.01784,20.721659,20.040989,20.265162,19.462215,19.425533,17.64667,16.952497,16.17095,15.712415,15.145868,14.8361025,14.491013,14.477426,14.961096,15.062992,15.164889,16.239561,16.747686,17.657963,17.979958,19.117125,20.13066,20.577644,21.06675,20.89013,20.46352,19.993437,19.311409,18.947298,17.919159,16.896795,15.96376,15.397214
15.956716537475586,15.114639,14.910092,15.1877985,15.3162,15.071341,15.363977,15.892516,16.477789,17.08322,18.126673,19.342943,20.910643,21.628796,21.796019,21.601921,21.049496,21.124147,20.83151,20.558283,18.847254,17.953478,17.272837,16.440464,16.013453,15.223632,15.023563,14.945925,15.496859,15.263944,15.156445,16.223972,16.71817,17.564728,18.04446,19.236938,20.462729,21.186855,21.688519,21.85574,21.569075,21.049496,20.589638,20.271618,18.994318,17.943773,17.063065,16.359838
16.380023956298828,15.114414,14.850316,14.985795,15.143568,14.534771,14.589648,14.9943695,15.2087345,16.268555,17.195469,18.4748,20.660465,21.337858,21.833471,21.977524,21.737434,21.6414,21.860909,21.451044,19.89647,18.797634,18.159634,16.879925,16.446907,15.229314,14.948067,14.768,15.253323,14.822878,14.473034,15.246463,15.606596,16.536083,17.330519,18.455507,20.053383,20.909128,21.682558,22.183315,22.245052,21.692848,21.675697,21.102915,19.846735,18.85294,18.118551,17.309082
15.2411470413208,13.645034,13.308025,13.675459,13.900131,13.27526,13.488232,14.150548,14.789461,15.930377,17.46096,19.250736,22.009413,22.968954,23.48851,23.460424,22.851936,22.763004,22.873,22.266851,19.837578,18.370182,17.52649,15.892932,15.358164,13.748009,13.504614,13.270579,14.145867,13.588865,13.228453,14.585852,15.234125,16.488548,17.434046,19.118507,21.150509,22.348763,23.240433,23.77403,23.605526,22.80513,22.505566,21.894737,19.913637,18.43776,17.257936,16.146858
18.722179412841797,16.734924,16.3167,16.606451,16.852467,15.958612,16.084352,16.76226,17.235155,18.806917,20.388247,22.42607,25.853878,26.936344,27.685322,27.827463,27.36277,27.212427,27.515844,26.840672,24.25068,22.506025,21.51086,19.498493,18.83972,16.901669,16.505312,16.221027,17.068413,16.395971,15.860206,17.188686,17.831059,19.303047,20.526289,22.3714,24.861618,26.244768,27.411972,28.171885,28.188286,27.294432,27.179625,26.318573,24.217878,22.58803,21.365643,20.072527
18.531259536743164,17.36044,17.130543,17.37686,17.52629,17.05829,17.165028,17.616608,18.009071,18.85804,19.890102,21.14344,23.120947,23.77943,24.181747,24.181747,23.8172,23.743305,23.859894,23.426378,21.783451,20.745024,20.143192,18.97545,18.596945,17.452396,17.265196,17.091133,17.680649,17.286545,17.005743,17.91547,18.32928,19.225872,19.92007,21.072008,22.524862,23.352484,24.024105,24.405073,24.33939,23.776148,23.605368,23.155432,21.799051,20.78033,19.985346,19.201239
25.515378952026367,25.133173,25.03529,25.103342,25.263681,25.42309,25.781992,26.050934,26.537315,26.91792,27.565311,28.23557,28.812609,29.314138,29.211596,28.696083,28.802355,28.802355,27.76294,28.05379,27.218294,26.905363,25.818348,25.757753,25.378344,25.244106,25.276733,25.042747,25.244106,25.61699,25.774534,26.260216,26.396318,27.417555,27.844975,28.527351,28.991592,29.183628,29.599394,28.90583,28.793032,28.53015,27.780651,27.460438,27.117268,26.728884,25.733517,25.7475
19.374296188354492,18.843801,18.795134,18.972775,19.095665,19.00076,19.379162,19.899923,20.463268,20.941442,21.780682,22.84319,23.90661,24.521059,24.53566,24.316648,23.718018,23.871325,23.323797,23.189957,21.71148,21.042736,20.36897,19.870722,19.435133,19.01901,18.7781,18.763498,19.214905,19.175968,19.25384,20.236347,20.640303,21.390453,21.692772,22.719084,23.65353,24.139006,24.567295,24.47239,24.124405,23.69125,23.137638,22.888208,21.893837,21.00897,20.197412,19.628592
12.076117515563965,11.531373,11.465959,11.639645,11.745662,11.648668,11.961079,12.414469,12.945115,13.36749,14.161909,15.120148,16.172419,16.737465,16.769043,16.584078,16.044973,16.166779,15.746097,15.6085005,14.222108,13.582343,13.025756,12.511462,12.122359,11.662202,11.481749,11.45468,11.8866415,11.803182,11.82461,12.712217,13.097938,13.782463,14.063506,15.010183,15.890459,16.378813,16.741976,16.757765,16.444227,16.039333,15.591583,15.352482,14.401434,13.580933,12.856016,12.326497
18.010726928710938,17.70786,17.998365,17.89638,18.230152,18.367678,19.080034,20.018768,20.900713,21.823223,22.664219,24.00008,24.6429,25.557682,25.332077,24.846872,24.00008,24.1067,22.578459,22.805609,20.516722,20.089077,19.172749,18.845158,18.145164,18.163706,17.71404,17.676956,18.100351,18.849792,19.331907,20.42787,21.037563,22.339718,22.683535,23.993898,24.720161,24.683077,25.47733,24.760338,24.188599,23.494785,22.6704,21.935251,20.848175,19.850336,18.70763,18.414036
21.539405822753906,20.886328,20.870102,20.86199,21.075964,20.824469,20.92892,21.249374,21.706732,22.046963,22.662012,23.459093,24.571558,25.145536,25.362553,25.224636,24.960972,24.97314,24.758152,24.575615,23.618305,22.92945,22.561363,21.894848,21.754395,21.051626,20.746382,20.875174,21.17129,20.86199,20.976582,21.459293,21.772648,22.335472,22.59204,23.51994,24.247047,24.73077,25.113085,25.30982,25.190157,24.939674,24.761194,24.497528,23.60056,23.117596,22.418629,22.030737
19.14958381652832,17.933582,17.703892,17.93696,18.097404,17.597492,17.697138,18.146381,18.526382,19.425718,20.468185,21.747944,23.797413,24.462837,24.890127,24.923904,24.559105,24.466215,24.62666,24.177414,22.502878,21.435287,20.830454,19.609806,19.220518,18.024782,17.830559,17.646471,18.249405,17.839005,17.54007,18.447004,18.860783,19.777008,20.504498,21.673634,23.175901,24.027103,24.73137,25.140083,25.086039,24.513504,24.371637,23.89368,22.511322,21.47941,20.675287,19.875807
18.79953956604004,18.0549,17.969881,18.213207,18.355394,18.20588,18.592857,19.157202,19.81829,20.382269,21.414396,22.662,24.04721,24.768398,24.832893,24.610088,23.927011,24.058937,23.582542,23.36853,21.595243,20.753124,20.044762,19.340431,18.858173,18.210278,17.999197,17.958153,18.532759,18.39204,18.400835,19.542715,20.030104,20.908686,21.29081,22.508821,23.664629,24.313992,24.794783,24.835827,24.45471,23.922615,23.364134,23.062172,21.800093,20.74946,19.819757,19.124954
14.656536102294922,14.158407,14.773119,14.513456,15.223555,15.26065,16.619905,18.119593,19.406647,21.063322,22.568308,24.831085,26.092306,27.719173,27.284636,26.500347,25.00066,25.276222,22.765705,23.11148,19.057558,18.29844,16.617256,16.09528,14.839359,14.97979,14.142509,14.237896,15.022183,16.291353,17.00675,18.841614,19.826942,22.075478,22.59083,24.709202,26.124102,26.1294,27.501904,26.362568,25.612724,24.364752,22.892887,21.615768,19.722282,17.902323,15.983996,15.451423
17.683595657348633,16.672424,16.445425,16.65454,16.768726,16.339493,16.3505,16.73158,17.013609,17.788153,18.609129,19.655382,21.349955,21.882368,22.312977,22.345995,22.029573,21.948404,22.11762,21.735165,20.402067,19.534489,19.03965,18.029596,17.74688,16.772854,16.556862,16.4413,16.90355,16.511461,16.309227,17.02599,17.30114,18.05711,18.658655,19.590378,20.829924,21.488905,22.147886,22.461557,22.483568,22.037827,21.907131,21.537056,20.425455,19.622707,18.959255,18.29649
23.346105575561523,23.838825,24.22345,24.645782,24.354172,24.776503,24.105297,23.644001,22.591942,23.051981,21.277496,19.274876,17.94629,16.39774,15.384645,15.088007,14.886897,14.967341,15.585756,16.357517,17.307764,18.604927,19.771366,21.89811,22.426653,22.723919,24.952475,24.96253,25.068113,24.532658,23.53339,23.182703,22.829502,22.028831,20.925552,19.014688,17.918636,16.691864,16.043282,15.666201,14.881869,15.434923,15.716477,16.161434,17.508875,18.71051,20.086859,21.223162
16.877696990966797,16.639252,16.951502,16.826603,17.153044,17.3262,17.994698,18.848413,19.692905,20.559397,21.335762,22.55779,23.040356,23.88059,23.6535,23.21919,22.400246,22.445663,20.998674,21.21512,19.162792,18.758287,17.956375,17.681028,17.026726,17.074982,16.673317,16.653446,16.998339,17.734962,18.247335,19.274918,19.797712,21.006481,21.315182,22.527985,23.151062,23.040356,23.784077,23.091452,22.526566,21.87368,21.120735,20.425627,19.431396,18.554617,17.517807,17.289299
17.99098014831543,17.663189,17.876041,17.81928,18.100245,18.17829,18.80833,19.67038,20.437712,21.252579,22.035873,23.278217,23.99198,24.834873,24.641888,24.201994,23.46127,23.61878,22.279943,22.47222,20.336607,19.922964,19.043886,18.717514,18.084635,18.057674,17.63197,17.592237,18.037807,18.65224,19.001316,20.00243,20.594511,21.76768,22.090504,23.27396,24.009008,24.077122,24.775274,24.179289,23.693987,23.080975,22.314709,21.677572,20.668655,19.70018,18.65224,18.325867
18.406890869140625,17.913706,18.069115,18.10083,18.341873,18.359318,19.01901,19.918161,20.709476,21.518633,22.46496,23.887424,24.913439,25.826862,25.649252,25.195713,24.413912,24.67081,23.367281,23.498903,21.149933,20.56834,19.556599,19.163319,18.448122,18.300642,17.84076,17.812214,18.398962,18.900076,19.122087,20.286068,20.937038,22.188238,22.562487,23.850952,24.834148,25.094221,25.78246,25.294031,24.811947,24.168112,23.291162,22.6838,21.535135,20.343948,19.229923,18.73991
20.238956451416016,18.667967,18.34103,18.521482,18.70618,17.95253,18.020464,18.523605,18.808083,20.10521,21.249485,22.846216,25.554848,26.404032,27.017567,27.157682,26.881697,26.773426,27.01332,26.516548,24.589962,23.229675,22.412601,20.854614,20.304768,18.825066,18.459917,18.251865,18.839926,18.317678,17.871857,18.85054,19.285748,20.467175,21.435776,22.835337,24.81818,25.869045,26.830746,27.446404,27.518585,26.822254,26.788286,26.08134,24.532642,23.294956,22.387955,21.373678
29.49677848815918,29.429573,29.198309,29.049402,28.719967,28.494797,28.1423,27.871668,27.59527,27.562986,27.226961,26.949575,26.832294,26.655718,26.688662,26.989107,27.148554,27.321838,27.780085,28.061752,28.356897,28.646502,28.916311,29.347214,29.316906,29.24377,29.397287,29.088936,28.83494,28.462347,28.05088,27.687183,27.61899,27.43187,27.23882,26.921902,26.813847,26.751913,27.000967,27.111658,27.03984,27.371912,27.815992,27.939861,28.41948,28.66314,28.91763,29.235205
24.308568954467773,23.697218,22.527554,21.561352,20.361794,18.87392,17.863361,17.061085,16.374521,16.050526,16.050526,16.220238,16.69466,17.28094,18.092857,19.539268,20.180029,21.014126,22.44077,23.193867,23.618149,23.969143,24.381853,24.829277,24.501423,23.762789,22.693409,21.52736,20.366135,19.068703,17.973288,16.663803,16.598232,16.374521,16.347523,16.254951,16.679232,17.435223,18.987703,19.652088,19.735016,21.01726,22.401234,22.893013,23.820646,24.005787,24.150427,24.77142
13.024493217468262,12.170598,11.95571,12.227147,12.352969,12.065981,12.282283,12.753057,13.2337265,13.8508215,14.827093,15.970009,17.5131,18.16766,18.382547,18.227036,17.785952,17.80857,17.650232,17.34628,15.790465,14.92981,14.304276,13.450027,13.079629,12.259663,12.0772915,11.981157,12.502825,12.242699,12.097084,13.044286,13.488198,14.276709,14.788569,15.868927,17.060705,17.75909,18.272276,18.4702,18.26662,17.774641,17.405657,17.093222,15.875289,14.911409,14.1215515,13.450027
18.50783920288086,17.475424,17.26684,17.518942,17.658497,17.26984,17.404896,17.83557,18.255737,18.97828,19.962301,21.121143,22.877602,23.49735,23.824482,23.785467,23.39531,23.34429,23.401312,23.002151,21.445274,20.50505,19.953297,18.916004,18.575367,17.548954,17.398893,17.24583,17.816061,17.461918,17.239828,18.129688,18.53335,19.35268,19.94992,21.036734,22.335882,23.093689,23.674423,23.998552,23.887508,23.365297,23.152212,22.77556,21.494793,20.540316,19.774725,19.059313
18.969789505004883,17.85818,17.642405,17.780798,17.914726,17.39538,17.437048,17.797167,18.0055,18.911753,19.725744,20.846096,22.730215,23.318014,23.746588,23.841825,23.630516,23.545694,23.72873,23.364145,22.006256,21.051268,20.492022,19.39241,19.017408,17.963835,17.727226,17.570976,18.009966,17.643894,17.338833,18.0308,18.33586,19.162498,19.84442,20.823402,22.206406,22.941526,23.624563,24.035278,24.076944,23.588848,23.557598,23.07099,21.965332,21.09368,20.451982,19.74137
18.83970069885254,18.000675,17.881264,18.157797,18.30706,18.118517,18.498749,19.075382,19.759642,20.36927,21.476578,22.798355,24.33421,25.096245,25.199944,24.979977,24.28236,24.397058,23.977547,23.713583,21.839134,20.922531,20.196438,19.391193,18.90412,18.140512,17.944113,17.878122,18.503462,18.308632,18.28035,19.476038,19.99218,20.916443,21.348671,22.64045,23.895844,24.618599,25.130812,25.228226,24.854279,24.285501,23.734009,23.413483,22.041426,20.924496,19.955257,19.205791
19.47185707092285,18.482937,18.314468,18.627823,18.799662,18.514946,18.840094,19.402784,20.061502,20.748861,21.934416,23.323084,25.070118,25.845081,26.040506,25.858559,25.203209,25.25375,25.0061,24.642204,22.707747,21.697136,20.983875,20.005907,19.5443,18.582335,18.422289,18.307728,19.00351,18.705318,18.600866,19.800373,20.331055,21.290491,21.824911,23.154613,24.536068,25.354834,25.929316,26.12474,25.808018,25.19647,24.7197,24.372652,22.864002,21.709772,20.724432,19.918303
16.126070022583008,16.767326,16.824442,18.56388,19.555622,21.826143,24.254707,25.33212,26.910597,26.726269,27.31041,27.305218,26.477036,26.256361,25.106253,24.037926,20.957235,19.145426,17.426756,17.517622,17.268389,15.637988,15.928761,16.219532,16.136456,17.429352,17.21906,17.992722,21.124363,22.83135,24.322206,24.729807,25.978569,27.611565,27.004059,26.946943,27.263678,26.435497,24.89077,23.000751,20.954964,19.049368,18.177052,17.156754,16.120876,16.310398,17.081463,16.47915
12.46548843383789,11.81611,11.699181,11.912159,12.028046,11.807758,11.9727125,12.307842,12.647147,13.122175,13.846853,14.713779,15.817827,16.292854,16.447369,16.334616,16.002619,15.9942665,15.912832,15.645564,14.50863,13.87775,13.420242,12.776606,12.506206,11.875619,11.77957,11.684564,12.123051,11.923644,11.8411665,12.527085,12.840291,13.431204,13.827213,14.601547,15.479566,15.982782,16.39308,16.51001,16.353409,15.97443,15.711337,15.488962,14.55039,13.849986,13.26625,12.770342
19.500946044921875,17.915167,17.584019,17.96647,18.190346,17.584019,17.814888,18.474854,19.127821,20.25769,21.789833,23.593658,26.315138,27.289925,27.78898,27.728348,27.117355,27.028738,27.115023,26.511028,24.075222,22.617268,21.757769,20.151583,19.60822,18.027103,17.777576,17.551369,18.43521,17.891846,17.546705,18.917938,19.568575,20.838366,21.763016,23.45082,25.473274,26.653282,27.551113,28.059496,27.877598,27.070715,26.741898,26.1449,24.151014,22.666094,21.486086,20.37779
19.096134185791016,18.348524,18.175312,18.371992,18.474802,18.188723,18.296001,18.625666,18.93633,19.47832,20.215313,21.094229,22.390532,22.875528,23.10797,23.043154,22.772718,22.742546,22.741428,22.46764,21.309908,20.611189,20.156923,19.408476,19.1386,18.412222,18.272535,18.173077,18.57873,18.338467,18.170841,18.836874,19.148657,19.768312,20.224392,21.030252,22.003876,22.564863,23.007393,23.22419,23.132555,22.744781,22.559275,22.277664,21.332256,20.607975,20.039026,19.502905
