V1,V2,V3,V4,V5,V6,V7,V8
4266.28173828125,4281.7627,4276.7866,4285.4487,4288.3975,4295.401,4303.1416,4328.206
4068.82568359375,3890.3428,3742.009,4165.3027,4284.6934,4078.4734,3936.7725,4587.391
21437.734375,21869.822,22018.607,22242.805,22028.799,22446.62,22503.688,22797.182
16428.080078125,15762.587,16087.619,16210.768,16077.236,15539.938,15895.83,16470.26
16687.728515625,16587.951,16712.672,16449.26,16830.41,16645.822,16578.97,16491.166
3626.8779296875,3641.5183,3618.4746,3627.051,3616.5688,3627.311,3631.6426,3667.3342
15865.140625,16026.698,16157.816,16331.08,16413.03,16492.637,16642.486,16782.97
8851.626953125,8115.2773,9303.7705,9266.861,9305.616,8497.293,9597.203,9654.413
4956.82763671875,4484.082,5028.8525,4637.626,5170.283,4529.589,5067.484,4603.2505
797.6344604492188,703.80444,769.9015,728.76416,790.9323,721.3687,788.85236,722.7554
7651.4697265625,7903.245,8099.0703,8524.912,8608.837,8820.203,8963.187,9224.287
4417.1328125,4348.213,4518.8545,4317.2544,4427.084,4269.342,4301.4062,4297.352
2826.744873046875,2494.3127,2813.2952,3004.2812,2881.4404,2530.1787,2893.097,3055.8384
4408.7041015625,4518.8057,4570.1865,4630.909,4632.244,4718.9907,4726.998,4827.0903
4445.02197265625,4563.4756,4688.635,4810.441,4562.3584,4538.891,4659.58,4934.4824
1629.1129150390625,1688.4683,1634.2214,1693.0901,1621.3286,1725.4436,1564.4059,1698.1986
5616.38134765625,5725.1094,6900.207,8238.396,6151.657,6084.748,6668.1147,8278.123
2894.599853515625,3920.854,3009.5483,3229.7031,3021.2378,4155.134,3195.6084,3410.8928
9012.361328125,9295.781,9621.189,9731.408,9757.65,10022.7,10261.508,10256.259
2606.7021484375,2665.5215,2688.209,2762.9937,2792.4033,2807.5283,2852.063,2910.042
3315.68798828125,3273.9602,3474.8186,3418.2388,3259.108,3165.0442,3343.2705,3521.4968
3170.267333984375,3189.4941,3221.8516,3248.1128,3180.1152,3183.8667,3206.8452,3238.2646
2836.9453125,2836.9453,2969.0195,3118.537,2980.2334,2935.378,2916.6882,3269.3008
991.451416015625,1087.8257,1596.1993,1455.2522,1146.8547,1464.8896,1301.0535,1727.5092
1384.332763671875,1291.6477,1397.9841,1359.1857,1443.4884,1354.7151,1445.8833,1333.0007
11763.458984375,9558.886,14251.506,10806.988,11910.295,9654.736,12897.355,11583.993
17960.359375,16718.586,16900.377,18751.852,18914.064,17143.697,18460.984,20245.336
2400.45703125,2437.8452,2472.8213,2510.6113,2463.9768,2451.916,2486.088,2565.6885
4015.506103515625,4121.01,4192.944,4267.2754,4275.2686,4371.9795,4418.3374,4455.903
3630.0888671875,3628.2039,3705.484,3814.807,3701.714,3694.1746,3827.5298,3888.3174
11431.767578125,12248.1,11710.0625,10864.045,11933.626,12520.828,11827.874,11084.826
4426.4912109375,4531.0874,4525.863,4567.2324,4419.0273,4533.753,4550.9194,4545.4814
1665.000732421875,1667.7612,1716.7605,1718.8309,1729.1829,1811.3086,1728.4927,1751.2671
3021.518310546875,3064.5269,3663.0593,3180.4102,3128.442,3315.4087,3614.9736,3340.4968
9567.2138671875,7035.786,9032.015,9079.221,9588.456,7179.7646,8501.093,9173.043
2898.706787109375,2833.892,2657.9668,3156.9365,3151.7925,3144.5908,2814.345,3170.3108
2579.608154296875,2607.1614,2622.6843,2647.521,2670.8057,2683.6118,2699.9111,2729.7927
2148.009033203125,2156.0378,2187.4917,2194.7058,2147.0645,2153.393,2182.5564,2209.6003
3180.502197265625,3119.5117,3151.0867,3192.529,3164.938,3118.3203,3139.0227,3208.912
9679.9228515625,8220.432,9175.95,9716.575,9703.957,8323.179,9273.74,9726.188
4321.4990234375,3959.4836,4399.073,4160.603,4476.648,4321.499,4149.1104,4525.491
3854.0966796875,3823.8652,3633.9043,3563.0637,3770.622,3836.4993,3535.0884,3644.7334
14146.09765625,13633.755,13087.904,13087.904,12690.83,12657.322,11615.883,14275.1045
1513.627197265625,1446.9717,1430.6289,1502.7709,1523.3162,1464.7153,1431.7963,1507.7904
15983.54296875,15232.613,14320.771,16616.469,15404.255,14832.118,13569.842,17079.543
8622.828125,7400.895,7586.1353,8836.345,8432.455,7480.4736,7439.483,9117.798
13050.591796875,12625.819,12786.926,12946.262,12734.435,12342.39,12545.088,13133.311
20871.5625,20324.445,19705.682,20503.562,21588.027,20806.43,20923.67,21874.611
20930.84375,21137.209,21370.488,22213.89,23209.818,22895.787,23425.156,24080.137
2302.8369140625,2354.4805,2501.5217,2449.1606,2425.4907,2421.9043,2634.9348,2451.3125
11635.310546875,12162.644,12420.363,12733.591,13011.135,13407.625,13570.187,13756.537
16861.466796875,17388.145,17721.705,18064.045,18358.105,18779.447,18919.895,19126.176
17010.98046875,17494.059,17813.312,18145.166,18409.809,18813.076,18947.498,19136.53
16986.19140625,17319.834,17611.334,17811.52,17885.273,18099.508,18380.473,18461.25
4173.86083984375,4129.977,4211.8145,4245.024,4388.5356,4310.2563,4399.21,4458.512
3133.85791015625,3201.573,3251.3633,3291.1958,3314.4312,3366.2134,3398.079,3422.6426
17116.54296875,17054.502,17258.988,17358.24,17071.791,17045.727,17335.75,17520.996
16643.185546875,16705.502,16749.125,16877.912,16714.504,16791.361,16888.99,17042.705
6272.5625,5783.536,6151.1104,6341.6914,6265.233,5766.373,6093.6025,6485.3125
2172.82275390625,2215.1016,2213.858,2170.9575,2154.3777,2167.4343,2176.9678,2167.0198
7592.8505859375,7796.339,7896.359,8049.838,8077.4297,8274.0205,8311.959,8389.561
7974.1103515625,8175.9365,8269.218,8425.252,8442.212,8637.254,8672.87,8752.583
3906.630859375,3916.4348,3926.665,3958.6343,3976.1108,4022.5728,3999.768,3976.9634
13879.3486328125,13672.093,13716.468,13817.531,13700.052,13657.729,13588.984,14052.875
5585.119140625,5669.2373,5703.2534,5730.6777,5654.734,5740.6978,5806.621,5795.546
6445.26953125,6688.675,6713.015,6903.6826,7112.6055,7252.563,7268.79,7418.8896
6920.8974609375,7106.0967,7325.8936,7399.1597,7382.8784,7504.988,7710.539,7745.1367
18748.654296875,19242.506,19661.104,19980.932,20234.914,20648.809,20888.68,21015.67
4370.5009765625,4395.6885,4236.166,4786.0977,4076.6436,4219.374,3975.8926,4404.084
6312.97216796875,6501.9575,6539.516,6499.573,6573.498,6682.0005,6753.541,6696.3086
4426.4912109375,4531.0874,4525.863,4567.2324,4419.0273,4533.753,4550.9194,4545.4814
11266.7294921875,11894.283,12077.409,11334.094,11734.382,12020.681,12344.475,11624.471
16421.537109375,16232.073,16322.581,16689.44,16224.832,16151.219,16029.335,16782.361
3188.74853515625,3198.2314,3257.9744,3206.292,3173.5757,3199.18,3255.1294,3193.49
2841.31982421875,2564.4924,2578.2197,2790.5576,2800.2417,2615.4568,2644.8044,2919.9011
7579.123046875,6869.729,7235.5215,7245.543,7839.6875,7030.792,7261.2915,7481.769
4340.322265625,4104.8613,4423.17,4167.3604,4292.3584,4142.6514,4383.927,4161.547
7349.15478515625,7507.8564,7702.1143,7809.6494,7875.5586,7944.9365,8146.132,8205.103
4119.8896484375,3135.0159,3523.5703,3758.061,4222.557,3085.9873,3604.558,4146.8022
6259.65234375,4257.3613,5296.583,5459.917,6456.161,4252.9844,5760.502,5415.599
7579.123046875,6869.729,7235.5215,7245.543,7839.6875,7030.792,7261.2915,7481.769
5161.34912109375,5136.885,5829.3745,6258.7485,5126.1504,5442.252,6105.971,6610.236
15639.833984375,14909.709,16267.365,17076.145,15945.904,15390.189,16845.309,17493.36
5694.5859375,4135.3813,5365.225,5312.9917,5764.2305,4145.901,5167.1733,5694.586
16512.53515625,14759.645,21471.96,25267.254,18343.885,13788.925,16989.379,25583.527
3590.4912109375,2760.3735,2949.7488,3087.2559,3559.1494,2981.5322,2950.6318,3014.8604
2356.22802734375,2322.0015,2378.285,2413.652,2428.8638,2385.8909,2450.921,2498.838
15264.060546875,14833.842,15457.738,16083.224,15965.746,15448.214,16194.35,16680.133
12685.720703125,11458.453,11946.263,13067.064,12008.207,11376.667,12094.348,14724.07
6449.97900390625,5930.1147,6342.711,6328.689,6309.7593,5773.0684,6112.05,6360.2383
7442.78759765625,6871.315,7197.571,7057.747,7468.8213,6842.343,7107.714,7033.393
13123.69140625,13142.581,13755.938,13078.135,12865.904,12549.225,13185.916,12822.568
6104.30615234375,5610.8564,5954.5527,5990.7637,5989.536,5467.5474,5756.007,6031.2705
4213.400390625,3802.246,4335.1143,4792.282,4278.1167,3735.2295,4655.7256,5260.137
26116.279296875,26432.33,26845.129,27709.43,27883.578,28173.828,28470.527,29109.078
21690.1328125,21890.479,22286.994,22637.598,22284.906,22524.902,22879.68,23217.762
4299.1943359375,3678.9678,3938.3706,4243.0225,4351.465,3843.9714,4015.2163,4282.031
7858.02587890625,7127.582,7555.6025,7844.805,7894.383,7307.714,7330.8506,8000.1484
2777.513916015625,2430.9756,2617.9756,2795.1677,2712.7832,2264.899,2487.5334,2733.3794
5754.02392578125,5232.3203,6151.4976,6289.3237,5853.2974,5152.26,6248.111,6473.092
5524.763671875,5554.97,5339.57,5459.3164,5498.8726,5568.2754,5281.3145,5504.2666
1002.1357421875,991.6446,903.13696,1081.106,1000.41907,1017.0142,882.1546,1103.9958
14444.2265625,13646.222,15427.092,13913.411,14613.001,14199.303,15988.578,14740.806
7439.4248046875,7633.1943,8038.676,8340.095,7913.084,8063.794,8591.278,8831.696
7088.33203125,7056.9497,7079.7734,7628.962,7305.8677,7141.1113,7420.698,7761.623
7649.0751953125,6430.7227,8638.986,11107.654,7793.1436,6544.473,8253.551,10688.376
1268.059326171875,1410.6655,1351.0493,1371.0089,1276.9888,1445.5947,1293.7969,1382.8271
13915.1396484375,14571.359,14366.885,14281.291,14756.8125,15084.923,14923.246,15146.74
8111.4345703125,8132.514,8050.222,8061.37,8043.3306,8059.951,8037.6553,8175.2817
10828.244140625,11205.803,11533.496,11721.563,11502.152,11938.126,12157.538,12208.829
7208.9189453125,6387.7163,6963.3003,7330.355,7260.5703,6495.1406,7137.4863,7556.742
8382.763671875,7985.5425,8754.021,8084.1987,8356.801,8120.546,8812.437,7982.9463
2552.81396484375,2650.1755,2906.6855,2580.899,2451.7078,2629.5798,2710.0903,2595.8777
3388.945556640625,2828.2954,3404.7163,2919.7656,3841.566,3041.989,3807.659,3206.005
2047.53076171875,2017.9663,1957.8838,1976.0039,2024.9602,2050.3918,1948.3469,1994.7599
2948.005126953125,2929.4424,2923.7307,2944.8638,2983.846,2970.0903,2956.0017,2940.8657
26990.599609375,26870.74,26796.572,26997.488,27422.629,27105.56,27061.855,26889.943
1383.814697265625,788.17004,1676.0348,1176.3838,1513.4211,1086.7495,1955.6123,1243.0039
6847.6201171875,18990.775,7092.179,7242.175,9873.627,19271.203,10949.686,9906.234
1496.351318359375,1498.8757,1502.1213,1488.0568,1493.4662,1512.76,1513.301,1485.1716
2688.8544921875,2695.9053,2707.8918,2820.001,2774.1704,2740.326,2845.3843,2987.1074
11608.330078125,11869.7,11827.694,12434.447,12285.093,12420.445,12700.485,13330.575
1859.422119140625,1874.4108,1997.435,1809.2777,1886.6206,1886.8732,1983.9622,1803.0044
4199.3623046875,4159.006,4067.3596,4200.754,4207.115,4223.8145,4128.9873,4299.5566
5023.7470703125,5073.0923,5035.8096,5019.3613,5007.299,5126.823,5075.285,4962.34
1211.9981689453125,1386.7943,1247.6531,1266.7849,1183.3003,1322.4414,1240.696,1236.3478
2809.12646484375,3067.997,3226.9495,3021.4744,2858.1165,3107.1184,3366.5176,3082.7998
2049.96923828125,1942.6653,1807.1418,1893.8909,2000.0334,1899.0005,1679.5006,1958.9236
9472.9638671875,6655.699,9400.883,19688.691,13081.755,7547.527,9132.28,22267.273
1840.6134033203125,1498.8234,1785.3044,1814.4875,1957.9019,1564.9023,1899.8135,1860.3468
5879.939453125,7229.5967,11683.627,7340.4375,6189.6436,7478.9893,10730.727,7793.583
2463.0009765625,2900.8567,3137.5625,2276.0334,2517.3335,3031.694,3275.491,2109.84
844.5909423828125,754.27454,925.05457,810.9275,1010.4445,1060.529,1013.72876,916.02295
14146.09765625,13633.755,13087.904,13087.904,12690.83,12657.322,11615.883,14275.1045
1596.447998046875,1615.2288,1635.6191,1696.7908,1653.8633,1653.8633,1728.9863,1800.8899
1624.728515625,1641.9072,1659.0858,1727.2466,1676.8187,1676.2645,1757.1707,1840.2935
2412.16455078125,2544.5864,2709.378,2687.7979,2663.2754,2796.6782,2928.119,2874.1694
3541.9482421875,4265.18,3858.1636,3665.136,3700.9004,4393.534,3930.437,3698.9133
3348.333984375,3404.983,3454.5508,3421.5056,3511.2,3525.3623,3580.831,3574.9302
20008.1015625,20571.543,20688.928,22291.219,22256.004,22179.703,23159.86,24104.799
14027.849609375,13962.316,14111.562,14302.662,14150.611,14064.655,14224.337,14289.758
4712.2607421875,4792.537,4858.8984,4926.331,4972.356,5014.0996,5075.11,5143.6123
3000.078857421875,3129.396,3061.2107,2929.5422,3037.6985,3416.245,3035.3472,3000.0789
7592.935546875,6675.2393,9953.558,8614.832,8479.555,7075.589,10429.658,8247.388
4955.0146484375,4984.1187,5142.659,5069.899,5122.746,5109.7256,5267.5005,5193.9746
4029.96728515625,3883.4102,4124.415,3880.1536,4096.4062,4024.105,4199.973,3856.0532
1624.916015625,1676.9153,1676.9153,1522.4929,1563.4622,1765.1567,1788.7927,1571.3408
1144.8994140625,748.8274,1487.7401,812.1095,1004.93414,707.1355,1530.1765,1097.2517
2807.08837890625,2321.6768,2187.8772,2851.5208,2874.0046,2672.7202,2213.8743,2954.3042
2202.56787109375,2548.5796,2644.2349,2266.338,2281.69,2691.472,2835.5452,2195.4822
5398.3212890625,5575.116,5285.8154,5439.233,5743.1445,5903.8677,5456.766,5494.755
6302.837890625,6225.303,6188.5977,6252.1104,6256.2344,6115.393,6143.644,6280.98
1652.713134765625,1461.7523,1657.333,1609.5929,1637.313,1560.826,1735.8734,1735.3601
7922.6162109375,7920.7563,7883.3804,8063.9385,7957.5747,7936.3765,7980.8184,8113.7734
3134.928955078125,3203.5847,3199.5117,3176.9207,3160.249,3180.2334,3210.21,3209.6125
2493.256103515625,2513.0422,2526.7588,2530.8506,2486.607,2509.9885,2539.417,2532.6848
5304.95703125,5276.7173,5280.364,5379.47,5414.6064,5278.115,5356.9155,5467.171
16635.384765625,16073.842,16415.234,16925.729,17094.83,16434.379,16916.156,17841.43
11488.423828125,10992.721,10947.7705,11558.347,11770.612,11323.605,11040.168,11537.12
3161.41796875,3147.8696,3177.1975,3203.3242,3183.0178,3162.194,3214.706,3216.84
9376.494140625,9370.021,9685.593,9627.334,9758.417,9700.158,10001.165,9931.577
1970.654541015625,1977.2067,2026.6144,2075.2866,2036.7767,2011.4377,2080.769,2083.5771
4951.97802734375,5050.7803,4795.6606,5092.288,4991.292,5115.9126,4845.2275,5062.5923
4134.56494140625,4146.8267,4114.985,4147.5054,4128.313,4130.203,4107.618,4142.756
11314.234375,10885.757,11246.623,11454.549,11452.1045,10894.31,11362.092,11387.955
2816.9794921875,2967.322,2997.045,2705.001,2819.8442,3002.7434,2955.567,2709.7344
1093.6934814453125,1103.0675,1081.258,1099.3977,1113.012,1111.5669,1094.9865,1091.2596
6665.4150390625,6759.2974,6619.0913,6566.7153,6705.4385,6785.7324,6642.068,6602.415
1776.4056396484375,1892.3901,1736.7454,1827.2622,1763.9083,1905.0057,1764.7756,1838.4585
2137.88720703125,2275.4915,2204.3853,2269.1553,2134.943,2257.763,2204.0012,2244.7705
6180.921875,6588.089,6395.51,6434.526,6178.671,6674.1245,6484.0464,6430.5244
7266.80859375,7851.7827,7029.5615,7743.147,7389.7344,7882.207,7212.721,7864.9976
6289.8427734375,6300.367,6221.4336,6290.2056,6310.0444,6301.214,6246.112,6305.2056
1883.8668212890625,1838.7286,1826.1143,1834.9291,1887.4384,1850.2031,1829.6858,1845.5677
6954.19921875,7069.706,7023.4604,6893.2075,7009.1445,7132.108,7068.487,6899.135
7270.57568359375,7527.62,7343.324,7452.7163,7419.8447,7618.4214,7443.5557,7647.5205
4003.428955078125,3878.192,4011.8696,3990.0295,4068.1384,3903.3179,4079.609,4004.1458
2839.010009765625,2929.4883,2650.5193,2841.877,2912.0193,2977.0942,2644.7852,2888.883
4944.7177734375,4962.4507,4954.236,4953.1025,4955.9355,4971.9683,4960.6943,4969.589
1802.6964111328125,1851.5054,1827.5527,1850.3755,1811.2832,1867.097,1821.4517,1885.8523
7891.85302734375,7956.072,7804.501,7854.148,7903.3447,7917.09,7840.5156,7920.9204
4485.63623046875,4548.429,4524.416,4602.3257,4460.263,4538.5503,4555.459,4575.2676
1632.08349609375,1734.9564,1785.1716,1608.3562,1672.8878,1745.0343,1874.6929,1612.7897
8970.9521484375,9007.688,9105.492,8979.975,8950.973,9006.399,9098.563,8944.205
3682.966796875,3683.5115,3674.762,3647.6177,3693.5554,3698.601,3674.1477,3645.2483
3516.829345703125,3519.5037,3545.177,3544.6567,3508.3884,3508.9497,3540.1667,3540.2627
10627.62890625,10709.301,10601.848,10674.926,10661.818,10737.987,10651.185,10721.047
11975.283203125,11832.979,11581.169,11932.294,11801.502,11881.104,11470.505,12100.691
4499.59326171875,4581.13,4661.0156,4562.3335,4476.86,4564.365,4673.7793,4562.8413
2548.70654296875,2313.402,2669.6252,2401.8848,2622.06,2346.8696,2731.9756,2429.3926
3965.243408203125,3520.1807,3833.5493,3714.2405,4090.928,3573.5325,3910.3281,3810.8796
1894.8975830078125,1726.0239,2022.9148,1794.1182,1919.6385,1768.2423,2016.5593,1851.0903
4001.8037109375,4038.7131,4001.3784,4015.0222,4001.743,4040.3235,4009.2334,4018.7446
2974.049072265625,3060.2214,2813.4192,2970.053,3056.2595,3096.9036,2783.363,3016.0251
3035.69384765625,3087.3872,2506.397,3258.9497,3046.1821,3357.0925,2826.2974,3311.3926
9734.869140625,9969.882,10084.094,10283.963,10472.852,10648.562,10683.704,10826.469
8738.6318359375,7768.3315,9386.162,8354.098,9663.106,8997.644,10326.576,8902.009
585.4195556640625,801.0818,1129.7731,1413.1448,626.8238,724.0338,1111.0624,1262.3793
4247.859375,4350.414,4307.6416,4289.806,4164.0483,4353.717,4243.896,4304.9995
3637.123779296875,3670.5596,3679.051,3733.7158,3661.537,3710.0103,3692.673,3755.2988
2416.278564453125,2366.6157,2304.631,2349.7312,2384.7766,2349.4624,2267.4583,2397.2944
1933.1085205078125,1960.4646,1957.1211,1967.4557,1955.2974,1984.9332,1984.1733,1982.9575
3256.4755859375,3348.3354,3063.8572,3319.5627,3404.8157,3399.4873,3108.2153,3397.1428
9610.953125,9373.676,9350.046,9415.793,9596.552,9447.381,9318.09,9429.138
4810.99853515625,4790.883,4654.2505,4689.04,4797.3936,4792.5347,4621.793,4715.764
1727.185546875,1766.6581,1760.6438,1767.2753,1718.5757,1757.4573,1771.8124,1770.7203
3855.596923828125,3970.9094,3982.3132,3978.4883,3837.8894,3954.1226,4032.9219,3975.9385
1246.899658203125,1270.1534,1268.0508,1275.4454,1246.6205,1259.6177,1264.4135,1257.5576
3157.50390625,3619.7617,3385.6526,3387.9707,3230.6838,3692.6104,3454.1965,3445.5872
6893.5234375,7511.24,7469.6113,7446.783,7295.0396,7853.67,7850.9844,7762.3555
3524.246826171875,3689.2305,3871.6177,3713.5952,3772.7666,3866.7446,4048.4355,3911.2974
8352.966796875,8754.555,9116.625,9257.501,8203.675,8992.946,9105.647,9093.206
4452.8896484375,4164.154,4389.6426,4303.147,4615.132,4205.152,4469.5137,4306.147
4401.14208984375,4421.6357,3696.6648,3956.937,4340.173,4338.123,3886.2332,4300.7217
2420.769287109375,2458.0037,1798.2217,2208.6162,2256.182,2380.8755,1854.482,2461.0723
3363.44580078125,3441.4143,3591.1353,3399.903,3377.6882,3431.3608,3576.2173,3363.473
6142.59033203125,6277.3804,6332.059,6449.047,6461.7627,6576.207,6628.343,6686.837
10083.3330078125,10436.152,10450.079,10494.182,10698.445,10891.104,10970.023,10976.986
3981.2880859375,4063.7383,4320.125,4250.0986,4099.5044,4105.5283,4401.4453,4268.923
8022.93994140625,8328.446,8373.413,8484.506,8378.703,8637.92,8694.789,8750.336
2510.97265625,2828.5715,2686.3955,2579.28,2575.2903,2915.8599,2673.4595,2640.2124
5226.41015625,5144.7627,5102.259,5337.6875,5262.239,5172.372,5199.8,5458.7285
5010.2666015625,5046.162,4971.498,4997.229,5012.055,5049.9375,4950.2393,5015.3574
8408.7490234375,8449.102,8374.674,8553.838,8459.683,8485.867,8447.487,8620.016
4015.715576171875,3617.6248,3903.9395,3691.0405,4111.874,3594.101,3941.8674,3815.3665
1696.6243896484375,1707.7571,1490.9062,1745.3545,1900.3665,1722.6875,1517.0181,1745.231
2181.75146484375,2185.5664,2170.942,2181.1155,2215.2393,2231.559,2194.4683,2214.8152
6084.919921875,6130.7075,6044.572,6181.078,6135.269,6164.0684,6100.168,6183.209
4042.838134765625,4092.4695,4126.5967,4132.1353,4049.875,4105.299,4146.6323,4152.627
3125.553955078125,3183.6401,3199.6562,3201.8503,3121.495,3187.219,3219.128,3199.519
2457.82080078125,2485.378,2447.6912,2481.1301,2429.338,2455.4246,2429.7737,2466.0989
1699.3653564453125,1714.7332,1693.9788,1714.7332,1668.7883,1686.374,1669.422,1701.5834
3565.183349609375,3549.2788,3545.0708,3622.5964,3578.1636,3569.7478,3573.314,3637.574
2823.517822265625,2809.6157,2908.6807,2833.6084,2788.7847,2834.9536,2882.7595,2906.8867
9026.341796875,8876.592,8754.532,8620.874,9163.582,8940.597,8866.268,8616.077
1648.8717041015625,1662.0759,1638.7343,1630.982,1659.9462,1660.1166,1648.7865,1644.953
3351.989013671875,3546.1348,3359.1394,3135.2427,3352.9465,3565.2876,3290.58,3254.3733
1796.1898193359375,1805.4741,1787.9878,1796.6455,1792.0319,1802.5123,1780.5262,1803.4806
8608.205078125,8853.411,8640.616,8627.864,8692.154,8995.274,8779.291,8684.716
5984.60693359375,5760.216,5991.1763,6121.4126,5944.779,5758.163,5992.9214,6132.4985
5953.26416015625,5881.2603,5900.298,5922.1006,5946.7866,5896.348,5889.7915,5960.117
3616.46142578125,3590.134,3626.7,3611.708,3632.9163,3619.8743,3646.5674,3638.6448
2634.23828125,2617.8687,2609.3474,2642.8716,2634.2383,2623.811,2596.3975,2654.5322
6300.8583984375,6490.65,6320.342,6347.045,6254.976,6604.7686,6233.666,6438.8096
9055.3447265625,9858.465,10405.164,10418.338,9073.406,10079.944,10194.389,10747.676
2642.13671875,2509.9976,2675.8193,2605.8633,2669.1978,2577.9382,2731.9568,2620.2573
6239.87890625,6207.911,6284.432,6349.878,6347.8643,6297.5215,6407.772,6441.502
8925.12890625,9014.86,8734.1,8726.908,8770.68,8803.821,8606.069,8759.737
9158.7724609375,9152.203,9374.791,9191.322,9318.91,9246.151,9482.086,9195.464
2229.078369140625,2154.0251,2159.4956,2199.182,2228.3586,2162.591,2161.2234,2210.939
1900.37548828125,1805.2684,1845.2509,1870.9106,1882.6185,1811.9565,1840.8214,1870.8716
11169.9638671875,10650.764,11001.68,11226.058,11094.953,10622.736,11068.863,11325.201
10220.630859375,10295.69,10590.481,10043.679,10388.639,10566.369,10614.982,10046.012
2304.56396484375,2294.778,2293.9187,2269.0032,2324.718,2299.588,2295.6929,2261.8855
1292.1556396484375,1377.9376,1372.1443,1436.1511,1284.0848,1402.8292,1351.9073,1423.3657
8788.841796875,8533.902,8808.02,8586.146,8977.979,8718.411,8889.362,8621.527
1477.7967529296875,1478.439,1478.1981,1485.5029,1487.0281,1486.7069,1487.8308,1494.6138
1336.288330078125,1340.347,1342.6378,1344.4365,1344.867,1346.6658,1347.8187,1343.1913
10138.3525390625,9732.464,10100.1045,10030.762,10194.789,9807.758,10126.718,10134.475
4019.971923828125,4082.5583,4026.6943,4039.57,4019.1184,4100.3916,4045.083,4051.8943
3443.417724609375,3483.79,3435.4514,3472.9387,3441.385,3489.2812,3445.024,3471.6274
6211.88427734375,6282.188,6307.7856,6304.586,6235.26,6322.895,6357.3804,6346.004
1374.0367431640625,1374.8014,1374.2067,1375.0846,1375.8068,1376.8971,1373.9518,1375.3395
9599.59375,9595.502,10295.108,12560.7705,10021.92,10119.814,10980.986,13302.326
3339.973876953125,3384.02,3469.328,3387.1843,3339.088,3365.5408,3464.012,3386.2983
9509.4228515625,9527.873,10228.557,12480.33,9963.876,10069.81,10896.518,13176.377
4281.97802734375,4367.3257,4410.9917,4450.6885,4500.9707,4559.1924,4598.227,4618.737
4338.2490234375,4417.876,4465.652,4508.7827,4571.1567,4623.5776,4656.7554,4683.298
2858.160888671875,2915.252,2946.3364,2930.025,2944.4897,2995.5793,3014.661,2998.657
4008.824951171875,4071.9116,4124.0264,4149.81,4186.016,4235.9365,4259.526,4273.7886
10054.384765625,10134.914,10229.785,10346.719,10390.845,10450.414,10505.572,10581.689
1896.2200927734375,1848.4554,1830.6022,1781.3784,1894.239,1855.2843,1836.9337,1769.4913
4982.02783203125,4973.833,4983.723,4999.5474,5117.0996,5049.2812,5092.233,5082.06
5234.6259765625,5174.744,5372.928,5242.408,5317.563,5214.42,5420.6226,5255.0825
5781.58251953125,5778.66,5824.5635,5792.9062,5786.94,5789.375,5836.374,5815.249
4480.7353515625,4716.028,4606.3975,4488.7856,4489.792,4798.8193,4580.748,4502.5996
1603.271484375,1563.506,1590.0886,1609.1577,1620.0587,1566.0286,1605.5094,1615.9746
3940.109619140625,3844.081,4031.4873,3589.1787,4046.9475,3870.3926,4105.6875,3594.2063
1396.9151611328125,1409.4825,1397.7827,1389.0326,1402.7155,1409.6809,1400.3855,1398.7991
4510.49853515625,4137.707,4356.085,4247.313,4514.562,4193.4717,4280.039,4313.1274
1797.017822265625,1791.6233,1847.9288,1811.4032,1791.848,1808.7059,1889.5117,1864.3372
2834.287353515625,3099.6013,3140.1682,3168.163,2884.9436,3089.4597,2994.3481,3301.1223
4216.08984375,3961.463,4297.408,4182.794,4274.9976,4103.183,4433.1523,4260.4844
1620.2640380859375,1630.4946,1590.4365,1698.9392,1638.4198,1650.2356,1643.0309,1758.3059
1149.9808349609375,1170.5907,1153.7148,1155.4045,1148.2339,1168.6292,1154.0027,1154.1732
3572.259521484375,3585.7139,3577.963,3584.191,3571.7349,3584.1824,3575.4243,3594.379
1237.7535400390625,1253.76,1242.9001,1239.0912,1235.9171,1248.2507,1241.415,1238.8191
1846.8260498046875,1867.1475,1848.7032,1851.0571,1859.7578,1863.691,1854.5732,1845.2766
6516.20263671875,6649.86,6561.2393,6553.5215,6506.2,6631.972,6530.9805,6569.1387
4950.1796875,4959.8887,4946.949,4970.2134,4950.3677,4960.214,4946.8125,4971.367
4228.36279296875,4310.257,4241.705,4270.296,4234.6064,4313.9375,4261.9487,4258.268
4971.69775390625,5043.256,4985.8726,5009.4653,4980.8135,5039.8833,4995.6724,4989.054
7017.05126953125,7018.077,6895.7456,7316.6616,6998.3296,7044.2363,6908.0557,7330.4785
1771.0198974609375,1784.0597,1786.009,1779.2981,1773.5645,1788.2698,1787.7455,1777.6271
4909.70263671875,4919.8926,4941.712,4978.329,4903.5254,4904.876,4936.8257,4964.0576
8408.611328125,7923.7656,8669.137,7924.711,8425.248,7837.4595,8654.012,8084.9395
9596.6904296875,9699.174,9644.7295,9699.814,9704.938,9815.107,9801.657,9794.611
2630.349609375,3041.1077,2247.6472,2757.1982,2957.356,3071.4495,2190.2886,3029.0542
7781.935546875,7769.08,7748.2275,7777.4883,7785.523,7778.5347,7748.5264,7786.887
1390.0811767578125,1372.4272,1391.2722,1367.3439,1401.3966,1376.6387,1389.5068,1368.4073
9156.291015625,9328.675,9339.163,9212.641,9133.027,9301.819,9333.125,9203.9
