V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
3304.627197265625,3310.678,3308.765,3301.1272,3290.8398,3282.2244,3242.2644,3265.1067,3266.0703,3263.0095,3287.2405,3319.7256,3299.1152,3301.6091,3301.4956,3285.54,3285.2852,3284.605
1232.5634765625,1235.8513,1239.9792,1241.7551,1243.659,1235.8193,1221.1799,1224.2438,1227.9316,1235.4033,1240.0912,1243.9791,1237.2273,1241.6912,1245.723,1246.315,1246.683,1241.8352
1971.827392578125,1973.8983,1981.675,1998.6232,2021.5305,2010.4573,1976.1383,1966.6288,1965.6567,1976.2229,1990.0857,1997.5665,1993.0864,2000.5673,2006.7379,2018.572,2032.8574,2027.363
2391.135986328125,2393.4175,2404.7537,2423.5762,2443.8247,2441.6858,2416.7317,2407.4631,2408.9602,2418.0151,2433.1301,2441.971,2444.8228,2452.2378,2459.6526,2469.2065,2485.3196,2484.8918
1907.28857421875,1907.2267,1903.2587,1896.9968,1886.984,1874.1968,1851.6991,1859.1776,1872.9104,1886.8601,1900.2208,1916.8984,1915.4104,1915.2245,1913.0544,1909.2106,1899.2288,1887.9451
1693.124267578125,1694.7053,1702.9795,1716.6819,1732.2815,1731.2274,1716.1548,1708.355,1708.8821,1714.5737,1724.4817,1729.7518,1732.9138,1738.6056,1743.5596,1751.5702,1763.4807,1763.6915
8243.755859375,8277.065,8309.302,8339.925,8361.953,8357.655,8351.745,8384.518,8406.009,8437.17,8478.002,8503.253,8505.402,8540.861,8558.054,8572.022,8566.112,8561.814
3326.450927734375,3330.838,3321.5884,3312.686,3308.2988,3304.9353,3298.4644,3305.374,3317.0732,3313.198,3320.583,3325.9573,3322.155,3324.1294,3317.5486,3310.8215,3298.574,3299.0127
7216.79052734375,7236.5957,7219.1123,7203.951,7241.103,7244.7905,7287.406,7314.45,7336.031,7339.582,7316.9087,7328.928,7302.977,7319.367,7306.255,7318.548,7339.036,7335.758
7502.8916015625,7529.441,7558.7363,7588.9473,7607.715,7601.764,7589.863,7619.616,7642.961,7673.1724,7709.334,7730.39,7727.186,7755.1084,7772.045,7786.6924,7781.657,7777.995
3890.62353515625,3939.33,3969.6924,3974.1204,4001.32,4008.2783,4037.3755,4062.0452,4060.78,4076.5938,4110.119,4141.1143,4165.1514,4217.0205,4228.4062,4228.4062,4229.039,4219.551
2145.3828125,2148.631,2151.63,2152.2546,2154.8784,2156.5442,2155.2114,2159.043,2161.5417,2160.709,2166.8728,2174.1194,2177.951,2183.615,2183.615,2183.4482,2185.9473,2184.2812
10708.5234375,10716.001,10790.776,10932.476,11106.703,11077.541,10886.115,10780.682,10778.064,10825.547,10902.191,10930.606,10941.449,10981.828,11046.135,11134.37,11280.93,11269.714
8980.037109375,8960.645,9051.032,9171.001,9382.016,9345.86,9119.727,9021.779,9041.172,9092.774,9205.842,9224.576,9137.146,9152.267,9250.214,9332.056,9493.768,9496.396
2961.596923828125,2951.5957,2964.623,2953.0122,2946.1873,2915.84,2871.8862,2878.7542,2882.7888,2900.2158,2921.8923,2941.4656,2937.4307,2951.5098,2947.904,2922.4504,2917.5571,2903.8215
1334.675537109375,1339.9493,1337.9016,1336.3755,1327.9722,1327.5278,1327.8176,1358.2776,1357.9202,1338.7903,1319.3369,1317.5596,1321.5778,1317.0187,1324.3016,1310.6437,1321.655,1305.6595
3922.971435546875,3936.3086,3951.9797,3942.4214,3942.755,3898.9646,3891.9626,3944.3108,3943.1995,3908.0784,3870.623,3903.077,3882.8489,3907.5225,3922.3047,3860.9536,3906.0776,3854.2852
4079.05859375,4088.8972,4100.649,4105.5684,4120.326,4127.1587,4133.991,4138.3643,4141.37,4147.1094,4169.2466,4181.8184,4191.1104,4199.856,4209.148,4212.974,4212.7007,4213.2476
2507.82666015625,2508.0422,2512.5708,2524.252,2527.1272,2532.878,2534.4595,2531.8716,2534.9626,2533.5967,2535.3938,2525.0427,2530.0027,2531.8716,2527.8462,2538.5566,2544.0198,2546.2483
1831.2520751953125,1835.0564,1838.3013,1840.3154,1845.1267,1841.6581,1832.1472,1836.511,1841.9938,1850.9452,1865.0436,1876.121,1879.9253,1886.415,1885.8556,1882.0513,1882.7227,1879.0302
1563.2115478515625,1565.3257,1567.5211,1569.6353,1574.7579,1572.156,1563.6995,1566.6267,1570.6924,1577.36,1587.8494,1594.5983,1597.5255,1602.1604,1601.7538,1599.2332,1600.534,1598.7452
2280.165283203125,2285.1538,2296.926,2321.6682,2353.1943,2345.612,2296.3276,2282.2937,2283.491,2294.5981,2315.9482,2319.7393,2317.2786,2330.4475,2340.5574,2355.3228,2377.1382,2371.6843
1376.9273681640625,1362.0591,1372.217,1376.4209,1396.2115,1398.7439,1363.8048,1344.9685,1353.7812,1360.5048,1372.7141,1387.3481,1377.4084,1368.4707,1374.8698,1383.904,1393.983,1398.4147
2024.546875,2007.0558,2014.8226,2020.4281,2050.8667,2054.7812,2017.6863,1993.5461,2001.3254,2008.1053,2022.6603,2036.1576,2022.4917,2014.0398,2018.3219,2025.6172,2045.5693,2053.0488
9765.14453125,9761.456,9776.211,9812.174,9831.539,9819.09,9763.301,9762.84,9779.438,9850.443,9914.993,9966.634,9956.951,9969.4,9968.938,9971.705,9981.388,9973.55
8488.7626953125,8483.807,8503.2,8537.679,8556.642,8556.211,8519.146,8526.904,8541.988,8599.309,8645.424,8684.212,8676.023,8687.66,8690.677,8695.849,8705.761,8705.761
8627.1669921875,8596.182,8614.932,8648.141,8744.273,8734.1045,8571.711,8504.657,8521.659,8559.794,8671.499,8740.46,8678.809,8673.724,8686.117,8712.494,8770.333,8791.943
7775.4560546875,7766.4243,7788.4624,7832.177,7891.7876,7889.62,7804.7197,7749.4443,7762.089,7789.1846,7858.55,7880.2266,7873.001,7878.059,7889.9814,7913.8257,7948.8696,7966.5723
3214.696533203125,3214.0322,3220.5095,3227.9277,3232.9102,3214.309,3170.685,3164.9832,3181.8125,3210.5999,3247.0825,3261.587,3248.3003,3247.0825,3259.2617,3261.587,3255.3865,3245.8645
3387.37890625,3376.7524,3391.2153,3369.2144,3371.1387,3372.75,3320.7559,3322.853,3341.2415,3347.8462,3354.0242,3368.7732,3378.6323,3366.874,3362.4048,3363.9458,3363.319,3356.1514
2712.9033203125,2712.271,2719.046,2727.085,2734.2212,2722.93,2687.4307,2684.7659,2696.5088,2718.4136,2745.7832,2753.5515,2741.7185,2741.4475,2751.7449,2755.8098,2753.8225,2747.8608
4082.24072265625,4060.5146,4045.5044,4086.377,4174.604,4166.928,4055.0137,3977.7246,3986.4236,4012.3928,4077.1663,4105.225,4083.9465,4071.836,4062.7532,4093.2424,4150.3833,4165.7344
1199.6533203125,1198.7128,1196.2383,1194.2295,1194.4487,1193.8369,1191.1798,1193.627,1192.4216,1190.7964,1195.0787,1197.6262,1198.9229,1194.9053,1193.9922,1192.4216,1192.7504,1191.4902
2253.966552734375,2261.2698,2266.5513,2273.7893,2289.0474,2249.8586,2155.9624,2124.957,2130.532,2153.4192,2215.0713,2259.6396,2260.2917,2263.4214,2279.9185,2286.1782,2283.57,2268.7031
1114.3316650390625,1109.3412,1091.3942,1063.7339,1050.2795,1039.2556,1017.40796,1016.2053,1024.2228,1046.6216,1070.2482,1093.812,1103.9653,1098.1025,1083.026,1060.7023,1046.4713,1038.4539
1032.016357421875,1028.807,1013.7671,988.69226,977.48114,967.221,948.9029,947.2512,953.60754,970.7245,991.3199,1012.54083,1023.35156,1019.31006,1005.4088,985.9395,973.277,965.2691
4901.345703125,4704.8774,4053.492,3306.2844,2761.246,2678.6045,2538.2703,2505.1357,2690.299,3195.503,3816.093,4549.73,4668.2344,4468.648,3906.5308,3337.884,2961.6123,2807.6343
4528.923828125,4347.033,3719.474,3001.2407,2474.5442,2393.4106,2253.0305,2223.2185,2389.637,2871.6274,3465.8843,4172.6904,4297.221,4109.293,3567.3955,3023.1987,2659.0762,2512.6582
1911.5751953125,1911.3691,1914.6641,1920.6361,1923.6222,1923.5192,1914.7671,1913.0166,1917.0323,1924.7548,1936.4929,1943.4946,1943.2886,1946.6865,1949.1577,1950.5992,1950.3933,1948.025
1776.23193359375,1776.0265,1779.1072,1785.3712,1788.5547,1789.0681,1781.5718,1780.4421,1784.139,1791.4299,1802.3151,1808.1685,1808.3738,1811.3518,1813.8164,1815.8701,1815.6648,1813.7136
2056.915771484375,2045.5211,2046.4305,2061.8374,2087.5156,2091.1533,2062.1584,2039.8506,2040.8135,2047.126,2070.932,2088.9065,2083.022,2079.4912,2074.3555,2081.845,2099.0708,2110.8398
3649.376708984375,3657.0422,3669.3735,3682.7048,3689.7039,3694.3699,3677.7056,3661.3748,3667.0405,3673.373,3694.0366,3710.0342,3713.7002,3727.3647,3738.0298,3742.3625,3740.0295,3738.6963
4562.03125,4544.1357,4571.221,4579.5127,4571.3594,4523.545,4459.182,4441.4243,4460.823,4514.148,4566.799,4585.7314,4549.318,4551.9434,4578.96,4583.52,4562.7915,4547.176
3432.189453125,3404.4128,3429.0017,3436.5273,3440.4468,3404.465,3367.4316,3351.1099,3365.3738,3400.9897,3431.4058,3436.7886,3396.9917,3398.4812,3419.9604,3427.486,3420.8489,3414.421
1274.5704345703125,1260.089,1273.4403,1284.1764,1295.1299,1282.7275,1242.7749,1234.2339,1246.5963,1270.5135,1293.652,1302.664,1270.5281,1264.8774,1281.0758,1292.1451,1294.1447,1291.7975
4439.89208984375,4417.912,4424.638,4429.769,4440.724,4422.9736,4358.767,4343.0967,4374.6455,4408.0664,4456.672,4484.407,4444.885,4432.681,4442.804,4454.7305,4446.826,4450.709
3398.8544921875,3394.617,3411.9575,3410.496,3419.264,3417.1694,3382.9753,3381.3435,3398.124,3391.1584,3414.1982,3414.8801,3415.6106,3409.7656,3426.327,3421.4072,3431.977,3426.132
2708.881103515625,2699.2627,2715.3005,2707.7002,2706.1973,2707.2708,2704.8232,2694.5178,2699.7778,2701.3667,2695.9885,2692.768,2701.5168,2706.1328,2709.3748,2695.8274,2698.6936,2700.2073
9258.06640625,9216.181,9330.72,9298.4,9308.484,9287.8,9183.731,9144.561,9202.994,9188.903,9227.557,9224.972,9284.956,9289.093,9342.355,9277.717,9319.603,9310.036
3856.5859375,3836.5437,3844.5364,3849.8042,3864.4573,3852.8318,3795.0063,3782.4119,3807.056,3835.3328,3878.2627,3900.9087,3861.9143,3850.1675,3860.3398,3872.9343,3869.1802,3878.2627
1141.7484130859375,1132.792,1136.2858,1143.9006,1161.9678,1160.7131,1134.5823,1124.0094,1127.4536,1133.9646,1148.5236,1155.7524,1140.098,1136.5271,1140.7639,1147.5585,1158.6864,1163.2418
2866.393310546875,2856.6414,2854.867,2849.361,2859.638,2849.5002,2822.901,2816.6033,2817.9602,2830.7292,2847.0647,2865.1523,2853.2144,2846.0034,2849.0652,2844.055,2845.812,2845.1335
6885.4658203125,6839.0728,6844.6333,6888.3257,7041.327,6998.112,6795.142,6692.9824,6720.5083,6761.7773,6871.325,6924.0737,6891.98,6894.204,6881.176,6935.672,7014.6353,7030.5234
1684.310302734375,1678.862,1676.6652,1680.0044,1679.5651,1679.1256,1670.6017,1658.0355,1665.0656,1667.7897,1682.5529,1694.2402,1696.2614,1693.3615,1693.2737,1695.2069,1690.2859,1691.0768
1732.7559814453125,1719.7628,1769.4021,1787.2833,1812.5293,1824.7318,1816.9792,1811.4595,1819.5221,1811.475,1819.1499,1801.7068,1741.1598,1722.1506,1773.1078,1794.9001,1811.351,1836.0194
2157.136474609375,2156.459,2148.2463,2143.8826,2140.6572,2142.4734,2138.8142,2138.245,2142.4463,2142.4734,2143.747,2143.0696,2146.1594,2144.3164,2137.5945,2133.041,2123.121,2123.2837
9048.291015625,9041.279,8993.751,8952.845,8915.057,8887.591,8778.315,8771.692,8845.322,8903.759,9031.539,9172.565,9132.829,9128.934,9098.547,9029.592,8999.983,8982.843
3407.80029296875,3405.6077,3410.5574,3399.1963,3401.3555,3405.8735,3374.7798,3377.6035,3382.2542,3384.181,3388.1672,3394.313,3396.7048,3392.6853,3398.266,3384.4468,3385.709,3388.4995
2663.16455078125,2648.5808,2660.0764,2653.385,2667.3206,2673.8975,2680.0454,2676.9287,2676.6807,2679.7786,2665.2043,2654.1855,2643.3955,2633.063,2637.6384,2643.815,2650.7922,2648.1233
9129.1689453125,9073.519,9126.089,9081.484,9131.187,9163.791,9095.821,9100.919,9110.053,9126.407,9091.573,9065.341,9045.8,9005.443,9039.64,9014.789,9052.172,9040.702
8027.17236328125,8023.612,7978.39,7939.2217,7907.5312,7886.7007,7786.4653,7784.8633,7849.8467,7900.588,8020.0513,8151.443,8111.5625,8106.9336,8077.3794,8011.5054,7988.3604,7973.761
2251.526123046875,2245.7495,2241.1038,2248.4963,2277.7842,2280.6523,2230.015,2205.8928,2208.4934,2212.9673,2249.062,2279.4404,2257.7068,2253.142,2253.6672,2253.5864,2274.633,2285.823
5839.8212890625,5822.9087,5811.3335,5801.7686,5805.858,5809.601,5782.0835,5773.7314,5771.756,5779.311,5811.195,5839.96,5837.8804,5830.672,5811.7495,5796.1543,5800.0356,5804.4023
3000.4150390625,2996.6958,2990.8933,2984.1985,2983.6033,2982.7107,2971.9988,2971.478,2976.7969,2980.7021,2994.9104,3006.2917,3008.7466,3006.515,3002.5725,2997.2908,2993.7944,2994.1665
2276.847900390625,2266.5251,2262.456,2267.596,2271.4082,2276.0342,2269.909,2254.6177,2253.0757,2257.0164,2273.3357,2278.9468,2275.4773,2269.4807,2264.0837,2255.7527,2265.8398,2267.7673
1281.7467041015625,1273.0599,1262.0538,1270.0735,1295.2693,1296.9369,1262.6754,1238.878,1239.403,1244.8777,1271.9534,1294.9055,1285.2941,1279.8971,1271.635,1273.4694,1293.6927,1302.728
3073.49658203125,3039.0706,2974.8723,2946.428,2929.194,2931.9355,2910.6106,2894.9275,2896.3938,2918.4202,2971.1748,3054.1797,3038.6243,3015.8647,2965.9631,2945.5027,2928.1262,2938.1433
2511.22705078125,2491.5894,2451.0461,2438.954,2426.4434,2426.1082,2424.008,2415.2505,2411.274,2420.523,2451.4763,2494.4712,2483.636,2468.5503,2442.2717,2429.8838,2420.4336,2427.203
2095.540771484375,2105.8977,2123.4077,2202.1272,2309.1277,2318.715,2182.7156,2085.8352,2078.4375,2074.709,2103.5452,2125.2195,2123.0474,2128.6309,2158.4807,2215.5613,2300.3687,2319.8987
1612.3233642578125,1622.5585,1631.7903,1692.499,1771.8218,1781.6556,1688.9901,1610.9686,1603.7438,1596.5189,1612.524,1620.7523,1623.6122,1620.953,1649.3757,1688.5166,1757.623,1777.2906
3838.251708984375,3844.8567,3915.0322,3915.8496,3959.9353,3978.023,3868.3132,3863.6926,3889.9177,3868.2375,3912.8438,3938.209,3835.404,3836.9333,3926.5547,3928.084,3940.9512,3970.535
4314.05322265625,4305.752,4293.0464,4288.833,4288.022,4295.372,4300.9653,4299.7534,4301.9707,4294.629,4295.705,4294.042,4286.868,4281.0464,4267.754,4272.659,4272.712,4278.501
1493.942138671875,1488.9232,1482.6147,1471.9321,1471.089,1481.0277,1484.9952,1482.9321,1483.2098,1477.9132,1474.9276,1479.5796,1481.5237,1476.7527,1470.3848,1471.9817,1468.3613,1471.4362
2328.08935546875,2332.268,2342.1348,2334.7058,2348.171,2362.3323,2384.155,2398.5486,2405.2812,2402.2632,2415.496,2434.0686,2441.0332,2446.3728,2445.6763,2436.3901,2444.7478,2447.5337
10234.6376953125,10206.18,10211.058,10219.596,10239.787,10203.6045,10054.739,10034.75,10094.378,10157.122,10271.77,10354.435,10279.358,10264.451,10285.592,10287.761,10278.545,10270.414
2799.56689453125,2777.9314,2798.4941,2794.7153,2818.9834,2832.2688,2844.826,2852.2266,2836.2446,2816.838,2802.8242,2800.6987,2783.8408,2776.4182,2789.0173,2802.4504,2819.7903,2817.5466
9454.2060546875,9398.82,9440.24,9405.773,9488.494,9502.559,9503.056,9551.865,9544.117,9483.204,9442.147,9430.605,9375.816,9351.501,9359.288,9402.635,9458.755,9436.287
9038.4609375,9010.257,9015.612,9026.561,9045.839,9028.227,8919.1,8909.341,8956.467,8999.903,9086.0625,9144.851,9087.253,9072.496,9086.776,9090.585,9089.157,9091.775
2872.538330078125,2885.4607,2904.157,2910.7556,2879.5493,2784.6934,2654.301,2614.026,2662.515,2762.148,2867.8643,2937.1504,2926.9773,2941.2744,2970.6936,2965.7446,2920.6536,2850.5427
6512.470703125,6514.1016,6520.86,6521.326,6529.716,6530.648,6529.4824,6536.008,6546.2617,6549.291,6565.604,6584.0146,6586.112,6590.3066,6599.6284,6598.929,6593.3364,6589.3745
2944.766845703125,2939.9272,2937.8533,2943.6145,2945.5732,2941.5405,2926.561,2927.8286,2939.1206,2942.6926,2955.2522,2963.6638,2964.5854,2962.6267,2960.207,2965.9683,2962.1658,2960.207
2856.40771484375,2860.505,2866.837,2866.837,2874.4727,2879.1287,2890.4893,2898.4973,2906.878,2914.1414,2929.7852,2945.8018,2945.9878,2949.34,2950.2712,2947.8503,2948.5952,2950.6438
1205.724365234375,1198.2526,1197.735,1210.3959,1233.1697,1235.1869,1203.4152,1182.321,1183.4436,1189.8385,1208.0602,1221.4908,1210.7675,1207.1444,1206.5604,1214.8816,1232.2672,1237.8146
3238.625732421875,3205.398,3182.7644,3192.3955,3222.8306,3230.8245,3221.5784,3205.398,3211.562,3233.3286,3276.4768,3319.625,3279.944,3264.6304,3238.0479,3238.7222,3262.1262,3269.3496
2699.630859375,2676.1355,2654.3474,2659.144,2682.8833,2688.818,2689.7124,2678.4119,2683.4524,2695.566,2728.8171,2756.6213,2723.5327,2713.8582,2690.119,2686.5417,2707.7607,2714.5085
1732.240234375,1725.7867,1749.2603,1803.5359,1882.2053,1899.3844,1778.2671,1712.5048,1708.0054,1716.3678,1734.5126,1752.3167,1740.1069,1746.488,1771.0637,1812.8071,1874.2975,1887.9316
5820.47314453125,5784.915,5870.486,5914.8613,5961.694,6007.081,5882.0493,5868.3174,5875.834,5912.2593,5971.234,5953.599,5855.3086,5848.2256,5920.354,5968.632,6008.8154,6043.7954
6282.26611328125,6277.474,6260.5757,6252.127,6251.7485,6257.802,6242.2905,6244.6865,6241.534,6239.7686,6249.4785,6273.1865,6272.0513,6259.6934,6249.731,6241.2817,6234.0938,6241.2817
3171.71240234375,3167.459,3173.803,3170.7031,3167.675,3169.7659,3167.3867,3158.087,3172.5774,3147.6335,3161.4753,3174.668,3190.6724,3199.3955,3179.9307,3184.5447,3186.2026,3182.0215
3084.849365234375,3077.4343,3088.3472,3086.1553,3093.104,3115.0696,3128.967,3112.2715,3109.753,3115.4426,3114.2302,3115.3494,3113.3906,3114.1367,3117.0283,3115.0696,3126.2622,3138.2944
1059.0748291015625,1050.6462,1056.5079,1051.712,1053.6034,1063.413,1065.4695,1051.8622,1050.984,1055.4723,1056.538,1059.9154,1058.3093,1057.6788,1057.5287,1052.9054,1055.7274,1065.5145
9086.4208984375,9072.581,9148.552,9235.177,9356.054,9372.383,9161.695,9098.27,9114.897,9146.162,9243.739,9285.559,9156.717,9171.452,9264.251,9304.078,9387.119,9422.565
2271.409912109375,2263.4822,2264.6458,2266.9731,2273.0005,2275.5117,2255.0774,2256.463,2258.8193,2264.897,2271.4265,2287.2651,2270.9243,2268.6975,2269.317,2269.4678,2272.3643,2276.5498
908.4248046875,906.49695,905.9151,905.62213,906.6089,906.15247,899.3583,899.2953,899.8829,901.8308,905.4847,910.5004,906.5695,906.2242,906.538,905.39465,905.85284,906.82043
5092.8046875,5078.9897,5111.801,5176.7944,5253.4053,5262.5103,5144.9253,5088.566,5084.6416,5114.783,5172.0845,5209.1343,5172.0845,5177.893,5212.274,5238.334,5309.2935,5323.7363
12034.9765625,12040.706,12096.373,12143.034,12174.961,12202.794,12166.774,12210.161,12234.721,12274.014,12337.048,12406.631,12386.166,12412.361,12456.567,12459.023,12468.847,12472.121
9452.658203125,9454.605,9501.347,9540.946,9563.667,9586.388,9563.018,9595.477,9615.601,9652.604,9699.993,9757.121,9740.892,9757.121,9791.527,9799.316,9804.511,9807.107
4983.82666015625,4989.8174,5086.464,5319.7534,5630.572,5637.2676,5250.1543,5001.7993,4962.7705,4971.757,5047.259,5084.878,5073.381,5091.8706,5204.0776,5350.589,5638.3247,5654.535
3971.073974609375,3967.6272,3952.6262,3944.1433,3943.993,3950.9512,3936.3044,3939.032,3933.2334,3929.926,3932.1597,3964.0085,3971.6646,3970.9128,3948.9968,3938.7742,3943.456,3945.496
7970.91064453125,7961.7827,7988.18,8002.9824,8018.278,7999.2817,7901.587,7885.0576,7922.0635,7962.2764,8030.6133,8065.892,8025.926,8032.3403,8065.3984,8068.1123,8066.632,8061.945
3449.869384765625,3439.6433,3454.7986,3445.9304,3444.9902,3451.6428,3426.2498,3428.176,3447.6838,3438.1985,3444.6829,3450.9539,3444.4666,3442.141,3453.4634,3443.6758,3443.9458,3447.1914
8956.2021484375,8947.18,9032.2,8947.918,8970.845,9011.775,8957.228,9011.939,9064.027,8980.77,8973.715,9005.788,8964.9795,8969.45,9049.919,8974.863,8991.679,8980.113
7063.75048828125,7051.297,7077.0776,7091.4976,7111.816,7099.581,7008.9116,6995.257,7028.3564,7063.3135,7125.58,7153.109,7112.0347,7115.9673,7146.554,7150.487,7155.2935,7154.638
1947.282958984375,1952.0089,1955.0095,1937.606,1907.6749,1855.2394,1776.9987,1746.4675,1767.5656,1830.0343,1898.5231,1953.8093,1958.7603,1966.1117,1968.0621,1950.5085,1917.727,1879.2443
2108.6669921875,2104.806,2116.3894,2127.216,2155.2666,2156.175,2108.402,2088.831,2092.7112,2098.276,2120.8943,2133.5,2117.6008,2120.4778,2131.0771,2140.0488,2158.7493,2162.3833
6218.7060546875,6209.8467,6208.6353,6201.7446,6207.2725,6205.0005,6176.3027,6173.426,6174.0312,6183.875,6193.113,6210.9824,6207.575,6193.794,6204.168,6199.1704,6193.491,6195.3843
2924.82666015625,2915.2402,2921.2632,2913.539,2914.0447,2908.849,2888.8027,2885.7683,2885.0327,2896.0215,2898.918,2914.6426,2913.309,2904.8032,2912.0217,2908.9412,2908.3894,2904.6191
2556.056396484375,2552.8271,2551.728,2550.6973,2552.6897,2555.484,2552.8044,2549.6438,2548.2695,2546.575,2550.9263,2554.6594,2553.629,2549.1628,2551.705,2546.6895,2549.5522,2553.766
2670.560302734375,2671.3547,2680.2717,2698.3704,2706.846,2720.9717,2713.5557,2712.143,2711.4368,2712.8494,2736.3335,2755.4033,2748.3403,2753.108,2755.4033,2760.877,2773.59,2777.2983
2261.96630859375,2262.132,2270.6716,2284.4343,2290.5696,2304.9956,2305.6587,2303.1714,2302.1765,2301.5134,2322.0745,2340.4802,2335.0083,2336.3347,2339.9827,2343.1333,2355.072,2359.2173
1744.83056640625,1746.0815,1774.5908,1820.7349,1917.5461,1909.0775,1770.4047,1692.9604,1697.8324,1711.4133,1733.7516,1752.9623,1752.7938,1763.8367,1791.3837,1843.6385,1895.5085,1903.1111
4062.706298828125,4057.5977,4134.849,4157.658,4201.6245,4215.042,4111.8335,4083.3481,4105.125,4101.5127,4144.1377,4141.7637,4087.786,4103.68,4175.719,4190.272,4227.0137,4234.445
5420.41064453125,5404.8643,5367.274,5352.03,5349.746,5352.9697,5335.711,5343.568,5365.125,5369.591,5381.7124,5402.8325,5398.837,5389.5024,5354.313,5342.3594,5320.8696,5328.458
2300.239013671875,2309.9595,2299.4487,2296.4456,2301.6614,2301.5034,2298.1843,2299.4487,2308.853,2292.9683,2298.5002,2313.0415,2317.0718,2309.1692,2304.3484,2301.8196,2291.2297,2291.862
7691.67236328125,7679.47,7644.3896,7619.9854,7596.1533,7554.9717,7444.0093,7419.9863,7479.662,7555.7344,7675.276,7806.4478,7783.569,7776.324,7747.344,7701.5864,7681.7583,7655.829
2450.399658203125,2457.0867,2451.737,2446.6548,2413.2188,2373.4966,2316.789,2298.4663,2328.1575,2390.616,2464.844,2515.6667,2521.8188,2529.3086,2525.5637,2508.712,2472.0662,2446.922
1966.8876953125,1960.1423,1958.3325,1964.6666,1988.9746,1986.1777,1945.212,1924.0916,1926.251,1935.8754,1969.3143,1992.6764,1982.4761,1979.3501,1977.1703,1978.363,1996.4603,2000.7379
4706.84521484375,4705.831,4704.395,4700.255,4693.496,4692.313,4685.4697,4677.528,4680.9917,4683.0195,4704.057,4717.068,4724.672,4723.7427,4722.0527,4717.575,4715.8853,4710.7314
2378.135498046875,2376.599,2372.451,2362.4646,2361.782,2364.001,2358.214,2355.4744,2359.2383,2358.8115,2373.629,2384.0076,2385.2026,2380.7302,2378.4426,2368.4395,2370.061,2368.7808
1891.4515380859375,1891.2703,1887.508,1883.3834,1879.1227,1878.1255,1875.8591,1871.0999,1869.536,1875.7684,1891.7688,1899.8823,1900.7435,1900.8342,1897.7974,1892.4487,1892.63,1889.6384
1122.80810546875,1116.0381,1109.2682,1113.6555,1135.8832,1131.3505,1095.9462,1076.2273,1077.7463,1086.6628,1112.4644,1133.8783,1129.9558,1126.7596,1119.8154,1119.8445,1136.8711,1138.3239
2764.583984375,2760.9836,2715.694,2708.0195,2709.2515,2693.4285,2671.6365,2651.1711,2652.8765,2672.0156,2739.5706,2804.378,2811.3894,2809.305,2769.511,2746.961,2748.098,2735.2122
2221.4560546875,2215.0134,2179.0107,2174.842,2175.979,2168.21,2159.2407,2144.682,2139.0918,2146.9556,2193.4119,2238.3838,2243.6895,2240.9102,2208.8867,2193.7278,2195.8752,2190.443
1950.077880859375,1944.6781,1972.2283,2024.4636,2097.7473,2110.751,1981.926,1917.2931,1916.5768,1926.9357,1956.8552,1975.0935,1978.069,1995.2604,2017.3005,2048.1567,2112.5142,2121.3303
3747.229736328125,3737.8054,3787.6367,3815.4387,3859.7332,3888.7131,3805.0718,3775.8562,3782.5713,3797.2969,3856.6704,3866.566,3804.954,3806.6033,3850.3088,3872.9275,3907.3264,3938.1912
3395.179931640625,3385.4382,3437.8577,3470.4456,3515.7905,3546.6392,3463.6033,3433.5667,3438.4375,3451.5422,3508.8323,3512.5435,3450.4985,3453.2817,3498.8586,3525.0684,3561.4834,3593.2598
2955.358154296875,2953.5679,2947.0989,2946.626,2946.3896,2942.201,2937.6743,2937.5054,2935.85,2943.383,2948.2136,2956.1858,2957.0134,2954.6318,2947.8083,2945.106,2941.3901,2940.816
1394.8326416015625,1394.6776,1399.211,1409.2273,1418.0422,1414.6132,1394.7551,1387.984,1386.0419,1393.6799,1399.0562,1399.0754,1403.0083,1404.5582,1407.7355,1414.1288,1421.917,1419.2434
6386.05419921875,6392.768,6392.5254,6422.7803,6419.868,6396.4893,6353.3726,6356.851,6357.579,6396.166,6424.0747,6426.1777,6444.2983,6453.682,6449.7993,6466.4634,6455.3003,6443.166
3403.71240234375,3402.6582,3403.5098,3399.2922,3397.711,3395.3184,3380.9631,3391.4253,3390.4927,3389.4788,3391.1008,3401.1982,3395.8455,3396.413,3397.427,3390.8577,3394.4668,3395.4805
2027.8592529296875,2028.1808,2030.2384,2031.8767,2033.4609,2036.3833,2034.02,2038.8062,2042.9736,2038.2694,2034.1467,2028.2441,2029.4939,2024.6527,2032.7117,2033.1925,2034.6985,2034.4487
6873.72998046875,6888.369,6882.8794,6880.0737,6887.637,6896.543,6856.163,6904.8384,6907.766,6895.9326,6884.8315,6895.9326,6870.3145,6868.24,6899.3486,6882.7573,6895.811,6903.3745
2359.713134765625,2371.3909,2374.4832,2373.8591,2381.536,2391.057,2395.8855,2392.7659,2378.6604,2363.7412,2374.8357,2363.8228,2361.7068,2362.5613,2371.635,2373.0454,2393.8782,2395.7227
9318.0517578125,9374.878,9333.039,9376.439,9364.887,9374.254,9318.052,9350.212,9327.418,9373.317,9368.321,9333.351,9316.803,9334.6,9348.963,9368.321,9395.485,9371.443
