V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
8239.181640625,8238.153,8236.892,8237.522,8241.903,8244.51,8245.82,8252.177,8253.588,8256.675,8260.243,8263.238,8268.709,8270.111
7750.08740234375,7750.2847,7750.4165,7754.167,7765.7476,7772.393,7778.0845,7791.4746,7797.0513,7804.6836,7814.0684,7818.477,7830.228,7832.245
8639.1708984375,8636.534,8633.584,8630.008,8629.158,8636.444,8630.679,8634.701,8635.416,8634.03,8624.376,8625.762,8623.169,8630.946
1338.1353759765625,1339.6528,1340.2662,1340.7828,1341.3318,1339.9757,1341.4286,1339.7174,1340.1694,1341.1057,1341.5577,1340.5891,1341.9452,1342.6877
1139.66845703125,1140.1704,1142.0945,1142.2999,1144.8324,1146.1405,1147.6881,1148.9962,1149.6846,1150.6047,1152.1724,1151.5079,1153.0076,1153.7655
10009.7216796875,10051.584,10050.421,10055.072,10032.203,10024.451,10062.824,10038.793,10010.109,10012.435,10023.676,10014.373,10013.21,9985.302
10553.056640625,10558.08,10554.615,10555.164,10555.943,10553.316,10559.928,10564.259,10562.151,10570.64,10572.112,10575.722,10585.019,10581.554
3138.59326171875,3137.2012,3133.4128,3131.3567,3131.373,3126.5405,3127.5767,3129.6084,3126.0305,3129.414,3128.8718,3131.2678,3135.922,3139.176
44665.08984375,45995.574,46422.94,46148.78,46560.023,46664.85,46519.703,46326.18,46100.4,45793.984,44826.36,44124.832,43407.176,41891.227
1625.740478515625,1671.6816,1762.4956,1703.1995,1651.3821,1717.6228,1728.8411,1714.4176,1852.241,1909.4004,1841.557,1817.5181,1853.8436,1877.8826
2770.2666015625,2771.6448,2777.669,2774.204,2772.6685,2777.1177,2778.181,2779.9133,2787.4336,2794.009,2790.2686,2789.2842,2795.8203,2800.8997
1015.8198852539062,1018.3384,1021.8353,1023.9824,1029.3728,1032.5391,1037.481,1042.0685,1045.0524,1047.5098,1051.4688,1051.1426,1054.2318,1056.5782
3424.263916015625,3433.0908,3453.9468,3444.6006,3453.5142,3470.9084,3474.6296,3481.0334,3491.4182,3503.9663,3502.6682,3497.7356,3509.0723,3516.2983
1374.449462890625,1374.7278,1374.3374,1374.7529,1375.8102,1376.0073,1377.2863,1379.0715,1379.4996,1380.7792,1381.9581,1382.6481,1384.7972,1384.6001
9654.9052734375,9659.631,9654.117,9667.114,9673.809,9650.179,9678.142,9661.206,9655.299,9664.357,9668.689,9670.658,9688.381,9706.891
1825.512939453125,1823.1139,1818.7576,1813.609,1811.3079,1804.5809,1801.4652,1798.3779,1792.9989,1793.0621,1788.8069,1788.7058,1789.716,1791.7615
7197.2734375,7306.9355,7305.901,7323.4883,7267.6226,7227.2754,7350.386,7297.6245,7197.2734,7224.1714,7258.3115,7242.7935,7247.966,7180.7207
1472.8988037109375,1473.9807,1477.1989,1474.7853,1472.7878,1476.2279,1475.9227,1477.2544,1483.0526,1486.5759,1482.8584,1482.914,1485.1056,1488.7953
1298.485107421875,1299.6803,1299.971,1298.679,1297.9683,1298.6051,1298.2498,1297.5853,1295.3011,1294.4935,1292.3202,1291.4469,1289.923,1288.061
8692.728515625,8673.511,8640.869,8603.4,8576.592,8526.506,8489.961,8449.633,8413.562,8396.412,8360.223,8337.043,8324.507,8318.12
9420.2294921875,9420.629,9415.526,9405.033,9404.078,9400.089,9392.922,9381.688,9368.32,9356.288,9345.694,9340.123,9329.026,9317.976
7202.59521484375,7440.183,7497.716,7533.94,7511.5664,7390.1084,7568.033,7450.8374,7416.744,7409.286,7342.165,7330.4453,7177.0254,6898.951
1120.0908203125,1128.9496,1132.9103,1132.0033,1130.4009,1142.7216,1144.3694,1144.3391,1146.1229,1139.5469,1138.6549,1133.5906,1129.9473,1124.6864
1241.462890625,1242.7178,1243.9314,1245.5105,1248.1583,1250.5614,1252.8123,1256.4431,1258.8152,1260.4115,1262.8386,1263.6316,1265.4934,1265.5142
8688.1953125,8699.716,8682.728,8702.06,8697.764,8674.331,8705.965,8697.373,8683.899,8671.793,8682.728,8691.124,8691.515,8694.639
703.0458984375,705.0642,711.00903,707.3394,704.69727,709.1742,710.3852,711.11914,719.26575,724.8803,720.91705,719.9263,725.9078,729.9811
2121.63671875,2121.3838,2121.5366,2123.2542,2125.2183,2126.709,2128.8054,2133.5276,2135.847,2139.7612,2141.6277,2144.0098,2146.8655,2148.3281
7826.1220703125,7825.519,7823.9194,7823.7095,7818.6743,7820.1953,7817.1006,7819.4346,7823.526,7820.2476,7816.183,7815.1865,7815.816,7814.032
1230.4747314453125,1230.8087,1231.1771,1231.9736,1232.7788,1235.4127,1236.1644,1236.6848,1236.4106,1236.7383,1236.8368,1236.9288,1236.1237,1234.2307
1119.9273681640625,1120.9454,1118.947,1120.3232,1118.5133,1115.7985,1117.3256,1116.7223,1113.8188,1114.3468,1114.3845,1115.2894,1113.404,1113.1779
9386.119140625,9400.61,9405.457,9403.38,9397.445,9391.856,9402.391,9394.032,9387.307,9389.136,9385.922,9381.768,9375.832,9363.765
1041.6280517578125,1042.3204,1042.1326,1041.405,1041.2524,1040.7772,1040.83,1040.5366,1039.6388,1039.2662,1038.2628,1037.6584,1037.3386,1036.4717
1119.08740234375,1121.8011,1122.1041,1122.2556,1120.7914,1120.4506,1122.71,1122.1294,1120.1729,1122.2556,1122.3313,1122.3313,1122.9373,1122.3062
1112.760498046875,1115.4463,1115.766,1116.0345,1114.5382,1114.129,1116.5205,1116.0602,1114.0522,1116.495,1116.5205,1116.6741,1117.3903,1117.0321
1140.4443359375,1140.1011,1135.8102,1134.151,1129.5549,1126.3701,1124.6156,1123.376,1120.296,1121.2114,1117.7311,1118.6655,1116.5487,1115.4712
10572.4189453125,10582.173,10610.622,10616.3125,10657.6045,10680.039,10710.846,10738.808,10758.804,10775.873,10807.736,10800.381,10836.897,10848.379
8167.09033203125,8184.0474,8224.385,8196.894,8196.38,8224.128,8219.76,8226.954,8272.173,8299.92,8271.145,8264.979,8273.2,8287.331
42610.1015625,42771.832,42634.332,42650.688,42811.203,42553.77,42934.164,43419.348,43376.945,43807.008,44032.34,44226.168,44993.01,44927.594
5160.1943359375,5295.9785,5576.501,5403.413,5281.0576,5463.0986,5495.926,5451.161,5819.7197,5989.8237,5815.243,5727.207,5837.6255,5873.4365
9202.3388671875,9198.708,9197.927,9195.4,9196.228,9204.223,9200.041,9207.669,9210.058,9214.102,9206.198,9209.92,9211.758,9219.019
1074.3502197265625,1074.5851,1074.8368,1074.4229,1074.546,1075.7374,1075.2955,1075.9276,1076.5541,1076.5205,1075.564,1075.7654,1075.5696,1076.28
6672.09130859375,6884.525,7336.564,7050.026,6807.95,7134.011,7210.586,7119.19,7768.842,8055.3804,7763.9014,7637.9233,7860.238,7966.455
2868.331298828125,3007.6194,3286.195,3108.216,2964.2852,3159.2883,3194.8843,3150.0024,3546.1992,3716.4402,3529.1753,3450.2454,3564.771,3623.5815
1322.388916015625,1321.9373,1321.0948,1320.1548,1320.0693,1321.925,1320.7897,1321.1437,1319.935,1319.5077,1317.1759,1316.9684,1315.9307,1316.9073
1330.8087158203125,1332.2529,1332.4501,1332.0044,1331.2732,1333.8735,1334.2207,1334.5387,1332.9484,1332.8474,1331.4135,1330.8129,1329.9318,1328.8832
4199.81005859375,4371.2627,4716.1167,4488.162,4342.038,4581.682,4610.907,4581.682,5049.2803,5265.545,5033.694,4942.1226,5074.6084,5164.2314
4127.31689453125,4364.4414,4833.111,4509.506,4370.0205,4715.9434,4724.3125,4746.6304,5365.944,5656.0728,5335.2573,5237.6177,5396.6304,5572.382
5471.984375,5818.588,6511.7954,6041.405,5740.1895,6243.59,6288.9785,6255.9688,7238.012,7679.5195,7171.9927,7011.0693,7250.391,7485.5864
2418.427978515625,2420.3374,2434.3389,2428.3564,2434.5298,2442.2942,2448.2766,2452.6682,2459.6052,2469.9155,2470.1064,2467.4333,2480.7349,2486.8127
2010.8082275390625,2068.7139,2193.6685,2108.3337,2060.333,2157.0964,2162.43,2168.5254,2345.29,2431.3867,2342.2424,2318.623,2376.5288,2435.1963
1330.771240234375,1333.51,1332.4601,1331.6842,1331.821,1328.352,1331.6842,1329.4475,1329.5388,1331.0908,1330.3148,1328.1694,1329.4019,1329.6301
2260.956298828125,2270.0051,2296.2764,2304.0605,2340.2078,2356.603,2383.8228,2404.9978,2414.8435,2428.0217,2452.347,2444.6116,2463.3418,2477.499
1098.2620849609375,1108.4136,1119.9009,1108.9479,1112.6879,1143.4095,1132.991,1151.4238,1169.3226,1177.7377,1153.4275,1158.6368,1158.1025,1179.8748
1445.335693359375,1446.344,1446.426,1446.6605,1447.9034,1446.813,1448.9938,1449.4393,1449.4628,1451.8077,1452.6754,1452.136,1454.4575,1455.2079
1480.798828125,1483.949,1497.1641,1488.7125,1489.5577,1501.8508,1501.5435,1509.4572,1521.5966,1533.4287,1525.8223,1525.6687,1534.5043,1545.6064
1486.9783935546875,1485.8816,1484.5924,1482.9706,1482.2705,1482.2122,1480.8705,1480.7421,1480.3455,1478.502,1476.4835,1476.5419,1476.2385,1476.5068
1469.62841796875,1471.6577,1471.0236,1467.821,1465.5697,1463.3818,1461.844,1459.0219,1455.9938,1452.49,1448.1141,1445.4269,1442.914,1438.8633
1471.048095703125,1471.3617,1469.9187,1465.1193,1462.1393,1459.0964,1455.7557,1452.305,1447.9291,1444.7139,1438.7067,1436.6755,1433.9111,1429.5881
1578.2369384765625,1582.9977,1582.7666,1583.7372,1581.1488,1578.9302,1584.8003,1582.4893,1577.5436,1578.6067,1580.2706,1579.7622,1579.9933,1576.9427
1573.0667724609375,1574.3694,1577.1191,1575.2557,1573.8447,1576.2146,1576.2146,1576.486,1580.7554,1582.9081,1580.6106,1580.3031,1581.8226,1583.5593
54350.078125,54238.555,52231.105,51818.46,49398.375,47379.773,47480.145,46331.438,45160.426,44881.613,43554.47,43560.047,42701.305,41675.273
1689.8546142578125,1692.3965,1693.3518,1692.8175,1691.7543,1694.1614,1694.7334,1694.8413,1693.26,1692.3641,1690.9124,1689.4592,1687.9326,1685.4817
2615.6875,2620.7322,2618.5186,2622.0706,2621.144,2615.018,2623.3574,2620.6807,2615.018,2613.7827,2616.3052,2617.901,2615.7903,2612.959
42659.92578125,42688.727,42672.59,42670.344,42653.184,42636.227,42664.62,42663.4,42632.754,42660.742,42666.87,42666.87,42695.266,42688.113
2493.185546875,2500.7063,2498.3784,2500.8855,2495.2446,2491.932,2501.9597,2496.0505,2488.082,2486.739,2489.8726,2489.067,2487.3657,2481.9937
2633.101318359375,2635.9885,2637.5864,2642.9407,2650.4812,2659.4236,2670.9028,2678.8918,2678.0088,2682.508,2690.732,2693.0964,2695.6025,2684.663
2669.80810546875,2671.2903,2668.613,2669.139,2666.0312,2663.6406,2667.5134,2665.5054,2662.2542,2661.0112,2662.6367,2661.9197,2661.8718,2661.059
2680.115478515625,2682.053,2681.8213,2677.0198,2674.282,2672.3235,2670.1545,2665.711,2660.3828,2657.045,2650.0952,2647.4734,2643.1167,2637.6045
3071.454833984375,3075.1792,3072.9243,3072.8735,3070.6694,3068.1357,3072.1135,3072.7217,3069.6052,3072.9749,3074.7231,3074.7483,3080.449,3079.2327
1870.6397705078125,1875.9764,1906.2983,1891.8651,1898.7784,1917.9419,1929.4642,1936.4989,1955.0559,1972.4001,1970.9446,1963.9099,1990.7145,2002.9646
2604.671142578125,2621.106,2642.9705,2655.4954,2676.0024,2698.2788,2717.8494,2737.1255,2748.818,2759.2437,2774.5198,2777.633,2782.7732,2786.6104
2278.021728515625,2309.293,2322.4436,2319.389,2311.364,2353.1194,2359.643,2361.4292,2364.9238,2342.946,2339.684,2322.2363,2311.0015,2293.2432
2130.43896484375,2131.3547,2134.2039,2131.6091,2130.2356,2137.918,2136.7986,2142.039,2147.2285,2152.7488,2146.8215,2149.2126,2151.2988,2160.2532
2168.968994140625,2171.876,2179.1438,2173.7837,2170.4226,2180.9607,2178.871,2186.775,2201.0376,2208.6687,2199.584,2203.0361,2209.2139,2219.343
2087.4892578125,2093.3057,2104.083,2097.4968,2099.6353,2110.4128,2108.6165,2115.4595,2127.691,2135.6458,2129.0596,2130.1714,2136.0735,2143.6006
1788.2957763671875,1811.2783,1856.7091,1827.3127,1799.5198,1833.4592,1840.4075,1831.8558,1902.6743,1931.8035,1898.933,1886.6399,1908.2864,1920.3121
2140.7900390625,2176.4863,2253.538,2202.6055,2168.6506,2224.3716,2232.2075,2226.1128,2332.7664,2382.3928,2331.4604,2312.3062,2346.2612,2371.5098
12376.498046875,12554.27,12989.088,12720.029,12532.648,12854.559,12919.421,12897.8,13481.562,13817.885,13551.229,13447.929,13781.85,13969.23
1379.9088134765625,1384.8539,1392.7241,1387.2219,1387.6398,1395.719,1393.351,1397.0424,1407.4896,1411.9471,1404.9823,1405.4001,1406.5842,1412.574
5422.57763671875,5430.3755,5436.386,5431.5127,5435.411,5454.012,5448.6514,5458.723,5466.9272,5469.77,5457.424,5458.561,5457.505,5466.7646
6900.0,6900.0,6899.9995,6899.9995,6899.9995,6900.0,6899.9995,6899.9995,6899.9995,6899.9995,6899.999,6899.999,6899.999,6899.999
474.5888671875,644.05664,963.927,739.3823,557.20435,811.406,824.11597,815.6428,1336.7559,1531.6438,1260.4954,1209.655,1313.4541,1457.5017
1316.0390625,1317.401,1318.7954,1320.6129,1322.3116,1324.7075,1326.1969,1327.8892,1329.2361,1330.5701,1331.8134,1332.694,1332.8063,1332.3486
1498.4027099609375,1540.2703,1624.5491,1564.1946,1541.9015,1603.3435,1600.6248,1612.0432,1724.0525,1781.1445,1717.5277,1702.8469,1731.6648,1768.095
1236.6795654296875,1237.2983,1236.8146,1236.0215,1235.8865,1237.5032,1236.7013,1236.649,1236.0084,1234.9408,1233.6641,1233.1411,1232.3131,1232.3741
2025.43701171875,2026.0558,2023.9841,2022.908,2020.0829,2017.473,2017.3385,2014.5673,2012.6033,2010.1548,2007.1145,2005.877,2002.9442,2000.2134
1650.25732421875,1652.8552,1655.9553,1656.6642,1656.2827,1659.8319,1661.865,1662.18,1661.417,1660.526,1660.3488,1659.2659,1656.7332,1651.0647
1805.297119140625,1810.0729,1810.4141,1811.4375,1812.2561,1808.9131,1811.5056,1809.5271,1810.0046,1809.7318,1807.8896,1805.7747,1808.2308,1809.6636
12651.4345703125,12833.0,12909.258,12923.783,12934.677,12820.291,13147.108,12960.096,12836.631,13245.153,13428.535,13421.271,13709.961,13749.905
5515.5478515625,5516.38,5515.118,5516.7817,5520.1646,5523.8657,5527.865,5530.9707,5531.8335,5533.759,5536.911,5538.429,5540.755,5537.762
1520.159423828125,1519.3533,1516.7688,1517.2904,1522.6254,1523.4197,1526.348,1533.9712,1535.631,1539.1046,1544.287,1547.5157,1556.39,1558.109
5569.43017578125,5576.823,5585.055,5589.1187,5601.702,5612.451,5621.2856,5630.6846,5636.734,5643.0566,5650.5693,5649.403,5654.515,5652.909
5544.5869140625,5560.774,5562.7446,5563.448,5556.27,5549.3726,5565.982,5559.2256,5546.276,5551.7656,5553.314,5551.062,5549.232,5539.0977
5504.65380859375,5517.034,5517.2573,5517.034,5511.569,5506.271,5516.923,5512.2383,5503.594,5507.9443,5508.0557,5506.104,5506.271,5497.5713
5493.83740234375,5505.0947,5505.042,5504.4106,5499.7817,5494.679,5504.2,5500.255,5492.68,5497.1514,5496.8887,5495.258,5496.152,5487.9985
5475.66650390625,5484.701,5483.999,5483.11,5479.9263,5475.1514,5482.5947,5480.4414,5474.543,5479.318,5478.522,5477.82,5480.2075,5473.2324
5165.47900390625,5170.0483,5194.893,5182.233,5186.897,5202.699,5210.505,5215.1694,5230.6855,5244.869,5242.394,5235.921,5255.245,5264.8594
1169.91943359375,1172.8147,1173.8052,1174.1608,1173.0687,1172.3068,1175.964,1174.7449,1172.2306,1173.8815,1174.6687,1174.6179,1174.6941,1173.2972
1788.573486328125,1789.428,1801.8928,1802.6467,1816.5692,1825.1136,1835.0151,1843.1826,1846.7009,1853.9637,1863.6642,1860.2465,1871.6683,1879.4181
6362.75048828125,6382.3145,6463.202,6422.57,6433.4805,6479.756,6505.339,6514.368,6579.0786,6634.3833,6615.948,6596.009,6665.234,6690.4404
7137.330078125,7132.0044,7123.309,7122.4395,7124.4863,7122.983,7126.66,7143.0635,7148.0728,7155.844,7159.4805,7168.113,7185.336,7203.5234
13438.5244140625,13449.971,13427.682,13423.063,13408.004,13390.032,13400.875,13394.55,13391.939,13392.241,13392.542,13389.932,13388.627,13392.04
11480.99609375,11487.797,11501.178,11488.674,11483.409,11510.61,11499.861,11518.289,11543.077,11560.1875,11532.986,11540.444,11544.612,11575.1045
11614.931640625,11636.93,11639.147,11635.3955,11624.311,11611.18,11628.0625,11615.442,11600.691,11601.971,11598.6455,11592.762,11587.134,11566.926
760.3463745117188,760.06995,760.08575,759.6909,759.0513,759.54877,759.3119,759.7462,760.73724,760.4885,759.5251,759.87256,759.66724,760.35425
4353.37060546875,4347.257,4332.1953,4315.477,4315.404,4302.731,4289.717,4271.2437,4251.7466,4230.3003,4214.898,4204.4673,4194.524,4179.8037
17218.283203125,17284.977,17276.0,17276.0,17244.576,17211.87,17275.357,17259.326,17204.174,17229.184,17244.576,17235.598,17261.25,17223.412
13296.37890625,13333.893,13325.065,13348.235,13336.834,13305.205,13367.728,13347.868,13305.573,13304.103,13326.904,13335.363,13333.893,13313.297
14889.4130859375,14931.892,14920.847,14948.458,14936.139,14898.333,14970.972,14948.458,14900.032,14899.183,14925.52,14936.563,14936.563,14915.324
8982.7978515625,8989.377,8987.035,8986.6455,8982.464,8974.436,8984.248,8984.75,8975.439,8986.533,8983.188,8986.868,8991.941,8989.433
1135.9183349609375,1137.1334,1136.493,1137.0841,1136.1154,1135.048,1137.1663,1136.4602,1134.5554,1134.4896,1135.1958,1135.2778,1135.2615,1134.4896
3313.017578125,3314.0125,3312.961,3315.1042,3318.453,3319.836,3323.6335,3330.6804,3335.224,3338.9407,3343.357,3347.3284,3354.2842,3357.3901
2143.918701171875,2148.1238,2148.264,2149.5256,2149.876,2146.512,2149.876,2147.423,2147.9136,2147.6333,2145.3206,2144.4094,2147.0024,2148.5444
15335.921875,15345.071,15343.286,15348.196,15347.08,15334.136,15347.526,15339.716,15339.716,15343.51,15336.591,15335.698,15343.286,15351.544
4652.08740234375,4668.453,4672.5444,4677.318,4685.501,4668.453,4683.796,4667.43,4672.2036,4677.318,4676.6357,4667.0894,4681.7505,4691.638
5149.85400390625,5151.9243,5175.072,5161.8984,5177.7065,5204.994,5219.1084,5250.5366,5266.909,5298.337,5299.372,5306.335,5339.363,5373.2373
11910.3056640625,11915.83,11908.168,11919.75,11926.165,11902.109,11929.729,11919.394,11903.179,11918.324,11925.452,11930.441,11946.122,11961.091
1984.056396484375,1988.3641,1988.4012,1988.6611,1986.6559,1985.579,1989.4038,1988.1412,1985.0962,1987.0643,1988.2156,1987.5471,1989.0697,1986.8416
12990.822265625,12991.905,12990.531,12991.509,12994.521,12994.099,12996.53,13003.824,13008.423,13017.039,13016.669,13018.148,13025.707,13031.31
14411.5185546875,14395.389,14371.91,14346.08,14339.922,14317.764,14300.174,14291.605,14270.965,14263.271,14235.416,14230.429,14239.13,14259.451
1701.84521484375,1697.865,1694.3269,1692.042,1687.128,1688.0126,1686.9806,1691.2803,1693.0739,1692.1648,1688.6514,1691.3049,1695.0149,1700.2728
2169.4755859375,2175.19,2174.86,2177.2778,2175.08,2171.5635,2180.4097,2177.223,2170.7944,2171.3987,2174.5854,2174.86,2174.7502,2170.8494
7410.87548828125,7445.9297,7456.2393,7460.879,7473.251,7450.569,7468.6113,7443.352,7454.1777,7465.003,7473.251,7445.9297,7469.6426,7479.437
1545.789794921875,1547.8949,1545.9376,1547.7472,1545.4944,1543.1677,1547.858,1546.4546,1542.0967,1541.9858,1543.7955,1544.4233,1544.571,1544.1279
779.8540649414062,782.3646,785.4108,787.3217,792.02295,794.7294,798.85895,802.89856,805.7749,807.5099,810.9079,810.8679,813.3865,814.05804
12531.6552734375,12544.513,12525.982,12543.756,12545.646,12515.205,12543.756,12538.84,12521.066,12517.475,12524.092,12535.814,12532.411,12542.243
4482.6064453125,4476.5938,4462.625,4453.524,4458.8164,4445.9175,4452.3125,4454.975,4438.8022,4444.499,4440.723,4446.114,4457.9873,4460.2354
1119.4979248046875,1121.2289,1124.2306,1122.2601,1121.4131,1123.5676,1123.7517,1123.7886,1128.0056,1129.7181,1127.8583,1127.3427,1128.687,1129.663
4907.0478515625,4895.7285,4877.304,4851.39,4840.69,4816.6636,4802.53,4776.2314,4753.4395,4746.488,4721.204,4714.253,4704.287,4705.5176
17155.681640625,17215.445,17214.766,17219.52,17227.668,17188.959,17221.557,17202.541,17199.824,17198.467,17177.414,17155.002,17175.377,17178.771
1532.8011474609375,1537.9064,1536.4414,1535.7311,1532.5792,1529.7601,1531.9133,1531.78,1530.4482,1530.8478,1529.1609,1526.7415,1527.7847,1525.0767
631.1538696289062,633.1678,634.1748,634.3945,634.1199,633.7903,636.6281,635.76764,634.55927,636.6098,637.15906,637.7083,637.9646,637.7083
1371.775390625,1371.953,1371.0183,1371.1024,1370.4202,1370.0089,1371.0464,1372.1213,1372.2615,1373.4673,1374.5889,1374.6824,1376.9443,1378.3278
3522.64404296875,3523.4995,3523.401,3525.5393,3530.5728,3533.9944,3536.7908,3543.0498,3546.0273,3548.9307,3553.9602,3555.9136,3562.004,3562.2466
2145.69677734375,2144.2505,2140.9695,2139.0354,2139.0173,2135.655,2136.5408,2137.8604,2134.8596,2137.6885,2136.8027,2138.484,2141.286,2144.0698
1002.8916015625,1003.7121,1003.0504,1003.2754,1002.4284,1001.67413,1003.0372,1002.6931,1001.2242,1001.555,1002.00494,1002.0447,1002.4946,1002.19025
12888.626953125,12906.506,12909.8,12917.328,12930.032,12903.683,12927.68,12904.153,12908.858,12917.799,12917.799,12908.858,12927.68,12943.677
12895.7353515625,12913.626,12916.922,12924.455,12937.167,12910.802,12934.813,12911.272,12915.98,12924.926,12924.926,12915.98,12934.813,12950.821
15452.9736328125,15454.365,15443.893,15445.535,15456.528,15452.355,15462.073,15484.645,15496.223,15507.516,15521.407,15535.009,15566.502,15577.63
4811.4375,4817.737,4816.1943,4816.451,4813.109,4809.637,4816.387,4813.5586,4809.316,4809.637,4812.08,4810.923,4813.3657,4808.3516
15555.0654296875,15556.141,15541.95,15553.99,15552.7,15534.748,15550.335,15550.12,15540.016,15536.79,15540.445,15546.035,15546.466,15556.141
1124.142578125,1128.1576,1133.6665,1130.1184,1131.3789,1136.9813,1135.7675,1138.0084,1144.4512,1146.5986,1142.6304,1142.5836,1142.9572,1145.4783
14126.302734375,14153.073,14147.85,14176.579,14176.579,14124.345,14228.813,14175.926,14117.815,14232.078,14282.354,14288.883,14390.087,14429.263
1614.32763671875,1614.9877,1615.0383,1617.1324,1621.0225,1623.8082,1627.3365,1633.8866,1637.7087,1641.0752,1645.054,1647.2115,1651.8694,1653.8746
2433.5439453125,2434.2595,2434.4253,2437.0122,2440.0574,2443.2568,2446.3147,2453.6997,2458.647,2463.1318,2467.093,2470.0247,2475.295,2476.9526
2772.2978515625,2775.92,2771.0562,2775.8164,2777.058,2768.2102,2775.92,2774.4712,2769.6072,2769.6072,2770.9526,2774.0571,2773.2292,2776.5408
7762.1025390625,7773.875,7830.5957,7808.4785,7838.801,7891.9546,7930.125,7980.425,8020.736,8072.4624,8087.4453,8084.948,8163.7866,8214.979
6754.54345703125,6741.307,6718.2886,6679.3345,6663.3984,6631.9336,6608.1895,6565.9263,6526.449,6506.0146,6467.0024,6445.29,6419.514,6405.349
10654.4228515625,10674.188,10744.179,10706.592,10699.463,10746.7705,10765.24,10778.849,10843.33,10889.342,10867.308,10852.402,10914.616,10946.694
7543.99462890625,7567.5063,7624.936,7624.936,7687.1836,7732.7617,7762.8257,7788.746,7813.0283,7828.9277,7862.1714,7837.6484,7867.7124,7864.8696
11244.1767578125,11266.857,11332.281,11289.102,11260.751,11318.324,11318.761,11341.005,11431.727,11495.843,11443.939,11439.577,11494.534,11552.544
9600.029296875,9623.378,9674.285,9639.071,9623.378,9673.52,9664.333,9688.829,9760.788,9803.657,9759.257,9761.171,9787.964,9834.66
9181.44140625,9204.556,9305.077,9244.334,9226.058,9298.627,9327.116,9359.907,9457.74,9546.436,9503.97,9488.918,9593.202,9670.071
10001.275390625,10019.378,10014.042,10023.189,10013.09,10001.466,10029.668,10018.615,9998.607,9993.653,10005.086,10005.277,10004.8955,9991.176
1840.02099609375,1844.0509,1841.9377,1845.4761,1844.9846,1839.4805,1847.9825,1845.7218,1839.8735,1840.9056,1843.8052,1845.8202,1846.0659,1845.771
5632.77294921875,5629.2334,5618.284,5605.5884,5602.143,5582.769,5582.368,5578.911,5561.767,5567.938,5557.7275,5563.3657,5569.3184,5575.7134
4811.60791015625,4825.5464,4832.8125,4835.5557,4833.7764,4865.9907,4871.8105,4885.527,4894.785,4898.594,4896.685,4896.9443,4899.7896,4904.743
2713.411376953125,2724.7527,2726.731,2728.5771,2730.0278,2724.7527,2728.4453,2724.6208,2725.544,2725.1484,2723.6978,2717.7632,2723.1702,2724.3572
5019.1875,5038.546,5043.886,5043.352,5049.7603,5038.546,5049.226,5032.1377,5041.75,5049.7603,5056.7026,5034.8076,5048.158,5054.2993
1015.0581665039062,1016.9029,1020.5176,1018.1244,1015.9805,1018.87225,1019.4456,1019.2213,1025.5532,1028.2456,1025.4037,1024.8303,1027.4728,1029.2178
9745.7548828125,9772.882,9781.02,9786.896,9793.679,9774.689,9773.786,9762.936,9766.552,9785.089,9796.844,9762.483,9793.227,9809.05
10310.30078125,10318.08,10313.326,10326.292,10337.098,10307.707,10340.555,10321.538,10312.894,10323.267,10326.725,10330.614,10347.471,10364.759
2788.66845703125,2799.5854,2798.5254,2801.599,2795.4517,2790.6821,2804.8848,2799.1614,2787.8206,2788.6685,2793.7559,2792.696,2793.332,2786.1248
10783.7763671875,10792.385,10786.843,10796.041,10792.739,10781.771,10801.349,10796.513,10782.715,10784.366,10792.385,10796.395,10799.933,10799.461
15000.431640625,15013.228,14992.434,14993.073,14973.238,14959.322,14983.476,14993.713,14962.041,14991.794,15004.59,15008.43,15049.059,15057.696
11347.0986328125,11364.356,11369.246,11370.396,11378.45,11364.069,11374.424,11362.343,11366.37,11374.136,11376.725,11361.48,11376.4375,11384.203
14685.3466796875,14699.361,14680.981,14702.577,14699.82,14671.103,14708.551,14699.361,14680.981,14674.089,14687.874,14697.523,14703.956,14713.1455
1096.8057861328125,1097.2356,1096.7986,1097.6798,1099.693,1100.4166,1102.3223,1105.8668,1107.8949,1109.3755,1111.6896,1113.2228,1116.7655,1118.0765
11457.1689453125,11458.329,11456.3955,11454.763,11455.192,11452.186,11455.364,11457.513,11458.114,11463.226,11462.624,11460.5625,11465.933,11470.916
10584.0,10606.259,10686.162,10631.371,10594.845,10668.469,10671.894,10710.703,10821.997,10911.031,10843.114,10844.256,10923.017,11012.052
729.0407104492188,727.29944,733.9743,725.99347,714.67523,731.2173,726.13855,742.24536,765.1721,783.3103,762.26996,770.1057,781.2789,808.4862
2405.646728515625,2418.3481,2418.0671,2418.573,2414.077,2410.4238,2420.8772,2420.54,2413.9646,2422.1138,2425.0923,2424.0247,2432.6797,2425.9917
11176.091796875,11182.208,11177.315,11177.723,11155.906,11163.654,11139.596,11144.081,11174.257,11147.344,11103.711,11081.283,11053.146,11023.786
11491.5322265625,11526.188,11599.055,11550.181,11518.19,11573.729,11576.395,11578.172,11683.917,11729.236,11677.253,11664.812,11694.137,11724.793
7580.478515625,7616.0747,7694.8184,7639.2666,7611.7603,7680.256,7674.323,7693.7393,7808.6187,7866.867,7803.225,7797.2925,7832.8887,7886.8228
