V1,V2,V3,V4,V5,V6
2307.409912109375,2299.9602,2305.1243,2313.7593,2317.3994,2354.3943
15320.453125,15355.675,15384.679,15574.066,15536.611,15534.114
2441.926513671875,2457.4482,2468.4045,2560.7737,2602.469,2735.164
1578.1221923828125,1615.4053,1681.62,1738.2903,1814.9443,1880.2642
5551.70703125,5610.561,5644.85,5685.024,5741.3193,5784.564
2978.919189453125,2906.75,3016.7627,3356.7131,3352.3076,3688.0972
1453.5611572265625,1480.1433,1520.1293,1555.7224,1608.4363,1645.8315
13634.8515625,14321.906,15936.676,17264.203,18071.588,19391.352
1863.8062744140625,1948.2051,2033.894,2081.725,2021.192,2006.8031
6396.0966796875,6459.325,6586.8584,6690.7144,6822.0146,6928.561
9453.0234375,9708.857,10134.11,10509.334,11021.002,11371.21
972.61083984375,885.4335,939.33704,1136.9834,1140.3108,1290.043
3126.99267578125,3147.9302,3216.3086,3271.1702,3337.4282,3395.4702
20950.22265625,21534.752,22770.953,23936.062,24714.117,24848.402
2425.46337890625,2650.8486,2783.2686,2866.644,2647.8306,2759.0386
3703.47021484375,3868.9863,4027.4893,4263.14,4620.8237,5017.7827
2479.390380859375,2450.0508,2579.8413,2786.7104,3071.1558,3197.4656
6199.4111328125,6302.7744,6361.105,6727.8633,6717.739,7208.261
2440.149169921875,2479.8516,2556.95,2621.1985,2704.8865,2775.066
4082.381103515625,4207.625,4423.671,4625.1045,4914.2095,5145.9106
5186.8828125,5150.8823,5202.168,5404.8965,5484.54,5397.254
5742.2177734375,5921.033,6155.684,6361.357,6587.5264,6734.5366
9361.3447265625,9481.185,9685.313,9894.03,10232.335,10474.309
6434.91796875,6631.103,6877.4346,7110.5693,7288.28,7386.8125
3915.181396484375,4014.9443,4200.9883,4360.07,4533.5312,4659.3584
2505.431396484375,2510.963,2680.0945,2914.4783,2863.4763,2917.8535
6763.7490234375,6802.0195,6811.2935,6839.7676,6857.2705,6893.582
7228.28515625,7550.8906,8255.844,8883.132,9698.607,10376.676
9102.7216796875,9152.018,9204.053,9329.119,9621.244,9845.815
4550.8349609375,4580.521,4795.878,5027.967,5349.653,5523.4497
8404.8349609375,8562.211,8704.008,8821.42,8752.779,8741.038
9527.4150390625,9795.766,10372.038,10884.006,11569.102,12093.436
9403.2470703125,9501.25,9765.723,10032.21,10323.533,10492.688
9150.4013671875,9268.537,9788.623,10330.32,10775.491,11057.865
9690.6787109375,9767.677,9807.392,9873.853,10053.785,10293.696
5280.15625,5443.377,5746.213,5987.6724,6274.9956,6515.106
8868.6025390625,9066.888,9350.456,9656.412,10033.792,10185.171
6657.8515625,6957.8203,7563.115,8122.8794,8875.48,9483.454
17818.61328125,18374.193,19714.117,20830.723,22257.797,23390.742
9994.6064453125,10215.465,10585.102,10902.99,11237.512,11488.865
3410.41259765625,3450.5042,3620.7905,3789.4238,4026.6675,4218.4463
4533.7802734375,4685.963,4845.589,5015.1396,5258.301,5355.896
6970.8623046875,6980.652,6994.0625,7035.3667,7124.412,7225.259
3838.9931640625,3840.2163,3842.6626,3856.7837,3871.0718,3907.598
4357.58251953125,4350.8013,4364.7275,4433.025,4501.3228,4619.0273
3353.3681640625,3443.7773,3625.5674,3836.522,4118.4424,4345.924
3957.921875,4053.251,4263.1636,4440.6733,4606.9126,4748.7324
4084.29833984375,4180.659,4281.004,4335.2676,4263.562,4360.246
3320.207763671875,3420.1128,3616.355,3800.1091,4051.656,4249.682
6310.748046875,6477.1924,6802.997,7181.923,7718.439,8132.7783
11375.0078125,11446.245,11813.392,13165.932,12713.449,12473.251
10121.208984375,10464.702,10819.741,11275.809,11887.745,12869.154
6607.0712890625,6961.671,7485.259,8036.5503,8762.371,9441.096
6165.16845703125,6248.123,6387.8354,6617.7793,7111.1396,7479.341
5650.439453125,5833.9893,6244.612,6659.0186,7183.1777,7629.7534
5325.26904296875,5631.794,6441.2905,7101.759,7728.3564,8327.858
5475.13134765625,5629.607,6024.378,6558.912,7355.8096,7829.0444
11235.125,11776.404,12451.2,13125.996,13898.222,14886.959
3421.802734375,3506.4414,3665.439,3792.9111,3950.538,4082.8074
2568.857421875,2644.1973,2798.7908,2928.5972,3097.541,3234.5225
6775.57421875,7039.506,7594.714,8044.112,8514.909,8911.996
6428.40673828125,6607.154,6997.0,7331.8467,7768.6035,8113.1562
2323.052978515625,2381.3489,2520.9146,2636.358,2776.4978,2885.623
10321.654296875,10405.706,10434.887,10491.504,10423.289,10455.838
6411.1103515625,6428.271,6496.9146,6563.0815,6650.1245,6744.598
8115.12646484375,8408.161,8911.491,9336.678,9922.748,10409.989
17498.923828125,18253.516,19653.988,20824.246,22096.82,23081.625
20323.9921875,20840.62,21893.332,22706.102,23622.633,24448.373
8001.46435546875,8244.402,8544.785,8852.347,9170.68,9295.141
2207.62646484375,2268.6506,2430.4978,2569.1292,2744.9058,2878.2307
4059.1064453125,4236.9883,4639.301,4980.102,5422.313,5771.427
3137.17041015625,3214.5442,3352.9707,3463.591,3603.831,3724.123
9234.6279296875,9513.881,10113.67,10596.899,11199.116,11728.484
9960.2783203125,10397.074,10943.903,11530.744,12471.023,13297.936
14802.673828125,15166.805,15555.5625,15998.853,16377.057,16528.338
3483.07080078125,3659.514,3830.0537,3963.8618,4207.865,4479.417
2166.089111328125,2199.9355,2276.5002,2346.4932,2437.8452,2513.424
3591.226318359375,3742.3882,4035.7441,4294.5127,4639.1094,4923.4985
3860.1337890625,4001.0479,4287.735,4534.3345,4857.465,5124.716
8943.1552734375,9222.501,9733.691,10167.978,10749.287,11228.811
5365.00927734375,5603.0312,6061.2246,6453.962,6973.6436,7402.084
23255.3828125,24382.002,26567.254,28567.975,31229.127,33433.805
13363.5869140625,13721.676,14466.373,15119.171,15974.781,16684.62
6061.30419921875,6060.363,6112.135,6192.616,6264.6265,6366.2876
3190.232666015625,3337.5527,3605.6372,3830.727,4082.3726,4273.3193
1714.6451416015625,1722.059,1778.7971,1834.7787,1877.597,1912.0939
12352.484375,12483.394,12730.919,13139.307,12937.305,12900.594
5942.20849609375,6032.674,6310.102,6566.0864,6789.9053,7016.4043
19854.6953125,20873.89,22825.541,24525.646,26850.28,28663.145
28168.357421875,29461.957,31864.355,34081.953,37038.754,39549.86
1769.39404296875,1830.2056,1959.4985,2288.6204,2158.6426,2400.1082
11494.0869140625,12033.283,12835.563,13729.014,14875.129,15458.605
5242.5693359375,5563.196,5780.652,5960.8477,5624.732,5621.8257
10825.99609375,11396.76,12383.704,13290.386,14098.967,14420.021
5344.10595703125,5407.026,5758.083,6063.861,6119.136,6034.459
23476.7734375,24586.756,27584.918,30046.184,32929.727,35342.734
2684.906494140625,2695.937,2736.7905,2781.321,2844.44,2885.2935
11342.0830078125,11578.888,11971.537,12382.402,12971.377,13434.865
5701.5341796875,5764.6206,5914.643,6083.1294,6290.0835,6467.0327
7966.283203125,8316.854,8958.825,9500.212,10162.893,10653.986
14394.84375,14564.282,14838.544,15125.729,15537.838,15879.588
9865.470703125,10192.81,10268.886,10443.224,10187.589,10404.306
17601.115234375,18042.23,19032.736,19838.773,20845.32,21655.367
14701.4111328125,14712.21,14638.988,15220.809,15247.147,15615.098
14568.302734375,15093.795,15867.83,16641.867,17309.385,17626.574
2976.90087890625,3064.894,3242.4385,3403.63,3619.3306,3794.5386
29505.591796875,31397.46,35328.613,38539.055,42634.008,45975.49
10077.357421875,10273.59,10549.182,10804.573,11175.3955,11523.132
2155.860107421875,2180.9949,2229.5967,2272.2424,2329.8977,2368.4932
3540.068359375,3630.3872,3758.7747,3874.4727,4052.125,4185.7373
1676.2030029296875,1711.3292,1758.2125,1796.8223,1852.85,1900.459
4912.138671875,4987.2188,5072.0625,5159.5996,5307.7397,5404.0303
1810.9783935546875,1892.9827,2041.9143,2172.827,2314.0361,2411.1174
4609.1171875,4719.2197,4901.962,5064.6025,5303.081,5484.91
1057.8343505859375,1060.2808,1061.2527,1068.0223,1067.084,1080.8076
9472.99609375,9559.07,9682.62,9802.876,10012.912,10176.823
4638.28173828125,4796.3213,4963.335,5052.51,4931.5947,4938.0186
2650.881591796875,2730.058,2909.8398,3051.4858,3212.0183,3350.759
5422.0927734375,5644.917,6236.8354,6776.8076,7307.2104,7687.241
7623.4873046875,7945.5166,8561.629,9051.326,9618.203,10094.593
11725.140625,12261.678,13307.236,14238.151,15485.484,16503.53
2766.543701171875,2846.0627,2976.4873,3091.6072,3253.9727,3373.085
2509.8359375,2642.6128,2955.4995,3198.9238,3468.166,3730.032
10852.84375,11335.121,12377.884,13225.128,14259.2,15089.064
1398.3233642578125,1405.0004,1408.9355,1415.1287,1432.5468,1450.9971
2688.38623046875,2700.4092,2711.6985,2730.0437,2724.4553,2733.1482
5820.51171875,6007.0107,6404.2295,6720.713,7114.702,7447.3325
12144.21875,12665.434,13606.574,14416.884,15522.619,16413.115
9897.8291015625,9975.319,10063.326,10113.136,10067.87,10203.667
10892.0068359375,10948.201,11026.554,11114.043,11113.587,11126.836
7180.94873046875,7383.945,7661.7285,7914.9395,8099.7725,8184.1763
2429.0546875,2458.5393,2519.8674,2572.0225,2639.6404,2691.5332
1482.7529296875,1485.4624,1487.6442,1494.9988,1506.6818,1527.0564
2676.19873046875,2703.867,2752.4077,2805.4788,2870.5234,2896.7354
4227.34130859375,4278.933,4354.876,4415.3003,4389.2153,4382.1167
10661.3056640625,10716.217,10792.42,10878.484,10878.484,10890.587
9001.89453125,9112.468,9336.5625,9516.428,9727.745,9899.748
7827.72509765625,7996.331,8030.73,8126.1733,7996.592,8081.3506
4132.1044921875,4220.617,4409.444,4590.2246,4705.0225,4811.238
3893.479736328125,4061.2686,4284.987,4456.384,4772.115,5367.494
2364.60693359375,2416.1794,2540.344,2638.1116,2749.0776,2848.8003
6434.91796875,6631.103,6877.4346,7110.5693,7288.28,7386.8125
3915.181396484375,4014.9443,4200.9883,4360.07,4533.5312,4659.3584
5391.16845703125,5560.152,5853.1533,6120.0454,6384.0366,6562.448
5243.765625,5202.158,5299.5195,5563.309,5509.6357,5761.3594
8957.0791015625,8943.575,9068.715,9347.7,9315.801,9247.305
1903.6036376953125,1938.716,1954.7184,1990.3259,1950.8732,1946.8726
963.2635498046875,971.5465,978.1254,1014.05145,1027.8193,1081.1134
4589.4326171875,4564.642,4589.886,4696.039,4719.4673,4690.046
2196.7431640625,2093.0786,2292.9143,2683.8428,2620.1453,2854.9521
1583.3150634765625,1607.5349,1767.5966,2050.8633,1929.7642,2220.4023
2205.26806640625,2276.6992,2287.4324,2323.2937,2278.9834,2308.6074
4662.63525390625,4712.408,4803.035,4894.8125,4986.878,5008.168
4931.4599609375,5179.228,5815.8203,6301.544,6824.065,7336.7734
7726.46240234375,7889.9927,7903.1807,8060.447,8002.42,8383.551
3737.8017578125,3937.2886,4149.3887,4333.4585,4429.6978,4510.9873
2296.55810546875,2480.9326,2670.9653,2857.6858,2698.1292,2768.5347
11854.693359375,12106.853,12313.983,12497.699,13092.074,14215.984
3370.373046875,3565.7427,3638.8281,3789.277,3651.3062,3875.197
6767.5048828125,7059.566,7459.0835,7824.1597,8120.3535,8304.958
2590.71337890625,2581.8984,2669.168,2803.5984,2965.7966,2994.8865
3853.1435546875,3983.417,4330.2896,4636.3535,4954.9736,5193.547
6137.97021484375,6469.398,6715.4062,6978.498,6995.582,7297.968
10233.8369140625,10372.327,10639.116,10896.429,10770.239,10643.011
10231.9794921875,10360.275,10710.048,11016.542,10926.596,10933.373
1616.4051513671875,1746.4507,1897.4358,2081.4834,2012.0522,2069.9114
1019.0096435546875,1017.1002,1043.5933,1129.8744,1116.7473,1175.7001
9956.24609375,10184.652,10719.406,11152.404,11661.179,12089.848
10028.9208984375,10126.109,10333.738,10576.709,10899.196,11151.002
9909.05859375,9991.556,10054.642,10159.322,10334.021,10536.451
9928.7333984375,10199.229,10691.877,11101.648,11444.66,11766.953
10399.9248046875,10540.602,11496.109,12513.734,12871.821,12257.958
10343.0185546875,10395.082,10408.858,10481.167,10482.549,10642.264
10269.203125,10291.167,10304.4375,10333.494,10382.456,10462.763
10290.259765625,10311.979,10326.711,10351.924,10373.339,10474.036
1268.6343994140625,1309.5599,1331.4178,1363.1971,1333.8982,1382.6523
1588.91943359375,1670.321,1706.2699,1757.9207,1710.5397,1824.7567
7774.2978515625,7734.1416,7807.0176,8042.004,7943.8447,8300.787
10167.3271484375,10167.436,10234.577,10405.639,10343.373,10380.905
1049.2261962890625,1042.1578,1052.3806,1139.3976,1157.7291,1261.5087
10141.708984375,10435.716,10573.289,10704.205,11192.368,11882.452
2887.20166015625,2983.243,3209.963,3407.5557,3467.3848,3412.279
11543.0771484375,11976.474,12474.88,12873.966,13235.13,13693.808
11182.6748046875,11580.018,11940.209,12226.102,12455.462,12841.497
11719.86328125,12171.79,12748.188,13211.605,13644.383,14149.929
10057.578125,10126.753,10246.367,10347.247,10463.69,10550.159
9875.6962890625,9884.611,9909.995,9958.737,9935.266,9953.362
10150.3916015625,10215.357,10371.1455,10501.723,10668.5,10804.249
10510.8369140625,10545.709,10570.98,10601.149,10636.217,10770.804
7549.37646484375,7750.901,8097.8647,8422.966,8713.846,8877.346
16712.654296875,17239.68,17959.379,18630.908,19194.768,19461.113
10237.6826171875,10362.594,10449.703,10529.142,10619.538,10719.796
11632.3017578125,11952.073,12503.9375,13027.436,13695.346,14324.574
10740.0546875,10998.644,11089.516,11226.337,11059.598,11557.657
11609.666015625,12263.067,12476.55,12834.34,12437.17,13485.928
13421.0771484375,13908.1,14190.106,14395.123,14034.692,15083.4795
1565.3074951171875,1597.9802,1644.3763,1687.0496,1656.8645,1662.5631
10624.3720703125,10810.746,11489.818,12140.141,12576.334,12727.018
4293.5244140625,4272.0107,4258.5225,4428.7017,4439.6187,4605.1694
3577.115478515625,3777.775,3875.8752,4003.7026,4057.212,4123.603
2151.346435546875,2353.123,2435.9636,2533.8032,2345.8064,2461.7344
2910.642578125,3076.005,3281.8157,3478.109,3774.3335,4071.7478
7042.83642578125,7214.1084,7722.504,8136.591,8483.471,8845.526
1049.1590576171875,1070.6023,1135.3369,1188.1826,1162.6624,1211.3378
12529.08203125,12923.148,13714.799,14369.2295,15002.551,15561.983
1590.12353515625,1606.159,1763.1963,1894.7979,1972.5791,2073.2156
7208.50244140625,7332.391,7462.482,7525.6523,7418.9263,7508.057
6363.77685546875,6643.502,7128.2803,7540.757,8069.3906,8451.049
3697.626953125,3849.7795,4078.0083,4292.1494,4586.593,4765.5127
10451.416015625,10826.58,11972.352,12960.959,13832.962,14613.709
2951.59521484375,3098.9297,3214.8247,3347.9805,3621.6897,3848.5479
3872.5908203125,4050.3748,4378.77,4664.466,5034.008,5294.861
10392.384765625,10567.168,10714.604,10966.671,11653.911,12581.329
5016.44189453125,5154.9707,5454.7227,5707.195,5790.4067,5861.326
6340.7587890625,6591.5767,7149.4307,7571.0645,7997.0225,8446.766
7823.4248046875,7895.5396,7964.435,8409.761,8443.163,8886.477
8601.623046875,8836.727,8804.839,8874.56,8941.578,9466.913
3113.34619140625,3250.6125,3445.8618,3681.3447,4003.2104,4300.2266
7833.1748046875,7802.9844,8150.6045,8477.522,8806.166,9066.666
9976.5537109375,10111.465,10296.08,10576.553,11009.688,11577.735
6255.5078125,6477.795,7035.877,7513.5576,8071.6396,8502.025
4708.833984375,4866.694,5209.5566,5498.133,5883.8535,6198.1445
3140.630859375,3176.5903,3323.051,3451.1572,3538.434,3623.8384
5544.453125,5822.245,6306.1406,6749.0713,7204.803,7481.315
2317.65380859375,2424.0774,2621.1235,2797.7217,3038.4526,3209.4736
10096.44921875,10158.667,10268.912,10640.037,11170.526,11543.834
10772.326171875,11318.703,11805.391,12289.783,12647.913,12886.666
4432.9560546875,4505.9023,4665.6533,4886.6797,5184.299,5244.1143
7996.833984375,8436.838,8520.566,8636.762,8563.285,9017.814
9146.4853515625,8428.578,8428.578,9479.8,9622.649,10494.395
3244.676025390625,3303.6887,3327.7627,3415.4216,3377.8352,3371.8267
11757.4990234375,11978.59,13040.549,14156.874,14653.422,15396.431
6882.5791015625,7184.3164,7772.704,8257.998,8899.189,9419.687
5539.01025390625,5563.34,5896.1353,6180.2715,6341.0215,6564.333
5303.931640625,5777.5786,5952.08,6318.118,5878.125,6167.7144
3679.5107421875,3724.8794,4188.878,4566.263,4848.786,5178.741
8356.3046875,8510.467,8939.07,9284.663,9716.655,10107.988
9612.8369140625,9918.986,10348.119,10926.4,11282.267,11078.167
5188.0712890625,5451.1826,6040.503,6509.578,7028.6562,7495.3506
9520.9013671875,9794.716,10943.713,11954.523,12926.949,13740.716
3448.388916015625,3613.9185,3661.966,3803.3252,3677.7866,3784.1357
2046.69140625,2195.1814,2206.9636,2276.9636,2238.1519,2358.7456
5933.67578125,6279.394,6475.0063,6671.9775,6708.6543,6936.869
7459.24609375,7773.225,8414.717,8926.285,9554.243,10073.932
5651.06787109375,5993.4243,6504.0146,6847.212,6803.471,7040.6816
5418.3271484375,5685.88,5866.9746,6050.4062,6147.38,6317.959
11949.052734375,12287.621,13361.436,14298.8125,14996.16,15567.176
8581.55078125,9293.398,9652.995,9942.002,9270.668,9681.293
5144.91259765625,5315.413,5665.5474,5945.6553,6216.629,6467.8125
5962.20703125,5963.596,5945.7812,6064.226,6079.4062,6300.6846
1767.2261962890625,1773.1619,1767.5753,1798.6506,1828.0963,1905.1443
7587.01220703125,7680.832,7732.067,7815.4995,7757.7954,7993.4917
7804.75390625,8109.0835,8562.651,8992.81,9405.41,9586.838
885.3721923828125,913.93945,948.82904,1000.81213,1001.9829,1075.1573
1006.3517456054688,1034.1361,1027.3594,1028.7147,1024.6487,1082.6268
10176.724609375,10413.254,10844.625,11192.622,11611.307,12049.928
7346.333984375,7487.3716,7765.9785,8098.92,8461.918,8487.352
4984.24072265625,5030.3896,5265.461,5450.0566,5614.4624,5819.248
9984.119140625,10103.169,10348.07,10563.492,10785.718,10946.718
5243.1513671875,5491.925,5581.907,5961.243,5709.8228,6334.4043
7911.23828125,8374.055,9068.281,9655.703,10065.117,10231.999
4513.5537109375,4851.471,5123.3413,5523.4663,5385.995,5753.0967
8079.2998046875,8283.503,8287.385,8455.096,8459.754,8768.776
10596.3740234375,10932.429,11466.258,11935.77,12527.483,13254.262
680.5701904296875,752.2938,771.9469,810.7971,778.9369,876.51843
6009.13525390625,6228.4004,6777.1416,7245.8345,7818.939,8243.547
6825.32421875,6749.3975,6739.4663,7479.4033,7685.7188,8125.687
8493.82421875,8861.818,9612.645,10152.766,10713.66,11390.294
1231.0340576171875,1285.1774,1305.2095,1347.1094,1326.8074,1479.7207
8273.9697265625,8783.543,8844.875,9308.306,9244.681,10492.82
823.23974609375,801.742,797.9884,847.63794,856.25415,909.9985
775.1534423828125,760.85596,777.5991,795.47095,792.0847,863.00775
7297.1728515625,7755.5654,7896.3516,8319.548,7949.1465,8343.85
7774.720703125,8036.7695,8165.2075,8318.644,8651.376,9042.725
16461.75390625,17323.137,19485.957,21339.8,23259.188,24897.688
2021.079345703125,2104.4893,2073.4324,2120.757,2192.9272,2431.326
2111.6240234375,2216.858,2251.6934,2336.8677,2222.1416,2330.5713
882.909912109375,1011.42834,1147.1759,1314.3098,1146.1628,1222.6205
2164.69287109375,2231.3525,2521.6404,2774.6387,2729.759,2973.9573
4985.6416015625,5293.959,5986.067,6551.3154,6930.288,7379.918
7080.494140625,7130.9653,7940.1914,8577.814,9163.283,9779.035
7591.36865234375,7902.5986,8951.744,9925.594,10814.105,11376.326
2012.10205078125,2057.4648,2135.2578,2195.3435,2229.5645,2272.1416
10882.5869140625,11379.357,11385.141,11582.346,11394.973,11783.599
1777.652099609375,1828.7283,1862.1648,1895.0747,1971.1624,2149.6658
4401.5341796875,4513.972,4678.2534,4881.585,5284.2085,5580.453
6201.2646484375,6345.8525,6636.7856,6884.65,7018.2505,7104.3877
6666.2646484375,6771.2114,6901.714,7012.794,7019.6084,7031.194
4333.48095703125,4563.59,5013.9736,5629.5645,5452.5576,5875.407
9271.228515625,9453.621,9576.292,9609.291,9485.544,9666.682
10198.3046875,10346.023,10899.969,11327.918,11779.764,12262.021
5528.44482421875,5549.4556,5547.3115,5693.5293,5829.456,5919.5024
8985.0087890625,9139.196,9239.492,9291.195,9179.937,9221.658
2883.524169921875,2998.7324,3195.9695,3359.1045,3577.5398,3753.5784
3059.5703125,3209.2097,3358.2178,3499.018,3648.026,3751.574
2316.907470703125,2449.9487,2714.9043,2930.251,3163.6372,3362.0718
2658.82568359375,2968.3176,3016.4805,3150.9802,3003.8154,3418.9092
8301.3564453125,8335.826,8437.826,8557.218,8507.08,8455.375
1220.7989501953125,1219.4146,1242.9484,1373.373,1333.5238,1456.2358
514.4486694335938,580.93304,621.4858,797.628,783.8346,978.529
1163.220458984375,1179.5842,1186.6935,1198.382,1185.1947,1186.0885
9426.671875,9533.931,9765.085,9967.345,10125.825,10066.285
7906.03173828125,7960.562,8132.4297,8367.105,8482.982,8347.63
2543.9765625,2685.157,2919.1133,3087.5212,3289.2075,3513.0796
2058.671630859375,2086.4902,2125.033,2166.8672,2179.3962,2167.5044
6986.46728515625,7156.166,7244.4277,7355.4375,7399.1133,7483.7354
2335.304443359375,2406.0947,2504.4812,2622.065,2785.2427,2934.022
7748.75341796875,7939.126,8169.386,8373.357,8474.89,8544.692
10473.154296875,10460.683,10517.036,10769.242,10995.58,11432.553
16570.6640625,17264.816,17910.912,18722.535,20041.426,21589.918
8547.197265625,8187.6523,8096.8643,8787.955,9110.379,9643.652
2426.44677734375,2454.5977,2550.8223,2734.059,2938.7927,3205.9702
4251.6025390625,4278.0605,4369.4614,4492.612,4540.0757,4843.462
14954.6630859375,15733.645,17060.348,18314.021,19283.691,19754.326
15230.2890625,15562.277,15924.591,16285.309,16725.83,16946.092
10597.25,11029.372,12072.426,12932.412,13966.95,14818.422
7348.47265625,7664.799,8105.2344,8503.291,8848.373,9033.023
4403.7001953125,4137.057,4008.7595,4563.6865,4795.9365,5373.663
1631.5557861328125,1728.2031,1754.9955,1820.7098,1744.1812,1861.1785
2597.467041015625,2832.1235,2927.9417,3019.4934,2825.7239,2970.7842
5604.64453125,5781.659,5861.461,6021.0645,6037.5083,6089.742
19661.265625,21151.328,22215.66,23232.688,24846.922,26396.117
1233.0650634765625,1277.0618,1295.4893,1401.1388,1394.5261,1530.7263
5479.861328125,5673.7974,5945.555,6153.903,6228.0186,6374.603
10981.2451171875,11320.752,11938.909,12624.328,13505.123,14289.832
2048.90576171875,2109.1978,2213.2866,2333.3015,2494.2695,2630.2104
8348.650390625,8640.888,8926.631,9209.776,9617.609,9866.985
7222.33056640625,7454.835,7840.4287,8169.5713,8580.999,8881.437
14841.345703125,14978.239,14986.72,15215.684,15749.935,16268.436
3607.558349609375,3640.979,3647.1484,3684.2058,3671.7356,3789.7795
6117.67431640625,6398.2646,6772.006,7085.54,7483.1377,7771.6797
16275.484375,16883.39,17873.613,18671.488,19678.334,20523.703
1811.439453125,2181.4849,2339.2095,2690.6226,2447.5364,3298.3918
11509.337890625,11609.113,12109.098,12561.411,13113.5,13510.383
10157.69140625,10300.853,10345.172,10478.712,10451.887,10576.097
1898.2197265625,1945.5519,2030.7495,2106.8755,2214.556,2299.3591
2310.1982421875,2345.4832,2367.5273,2445.7122,2471.1272,2578.607
5619.365234375,5791.5176,6060.0127,6326.9287,6728.092,6991.8486
2248.10205078125,2344.6309,2551.2847,2732.56,2980.9072,3163.0889
5678.9697265625,5704.843,5929.3296,6315.5225,6452.4976,6968.4365
4664.294921875,4844.5347,5118.528,5351.0947,5599.651,5785.7046
15317.349609375,15624.448,15945.941,16473.768,17296.695,17584.602
10678.9765625,11143.898,11663.163,12176.389,12908.994,13379.954
5789.2265625,5861.167,5966.59,6032.79,6033.173,6041.9736
5678.76123046875,5639.9165,5759.4224,5891.8105,5981.39,6097.9233
2417.497314453125,2466.564,2583.7346,2682.4045,2759.6245,2838.4531
2705.26123046875,2796.3044,2893.535,2982.3684,3103.0227,3180.8071
535.9163208007812,589.18365,616.0919,706.15216,718.7826,905.4929
3734.369873046875,3840.837,3972.8562,4104.8755,4196.741,4218.0347
12535.505859375,12900.796,13882.512,14891.624,16211.232,17252.307
4962.404296875,5139.421,5284.761,5461.7783,5512.0884,5391.593
11489.2109375,12011.109,13109.844,14104.199,14994.174,15581.997
2208.142578125,2269.902,2293.578,2354.3247,2327.5337,2543.8865
3244.30859375,3382.7803,3537.6587,3689.2559,3829.6963,3895.3228
2629.94384765625,2735.9106,2996.3906,3211.456,3454.71,3648.8953
5434.83837890625,5606.8853,5798.511,5954.3115,5986.8047,6075.9526
4895.20751953125,5111.019,5330.827,5513.525,5453.0063,5546.639
2102.745849609375,1990.1472,2064.2053,2360.8162,2334.3667,2414.4705
8139.037109375,8518.053,8960.483,9420.611,10214.036,10916.025
13938.5732421875,15013.203,15845.174,16692.553,18464.344,20297.762
4439.24267578125,4979.163,5432.518,5718.0957,5569.952,6082.208
9554.59375,9831.074,10426.381,10904.617,11514.869,12010.541
10685.984375,11231.285,12319.238,13309.25,14611.617,15448.098
4930.1435546875,4947.3613,5138.3735,5308.4014,5554.8335,5824.941
3664.662841796875,3743.9624,3923.9536,4072.225,4269.1826,4427.7812
15090.1591796875,15740.611,17558.36,18950.678,20420.348,21974.398
7844.42236328125,8184.5176,8780.45,9319.7,9889.59,10257.26
2509.3056640625,2550.0176,2570.3735,2633.201,2708.0908,2780.9705
4080.72998046875,4224.131,4498.2017,4744.798,4984.6934,5153.558
17110.30078125,17691.602,18977.666,19996.23,21313.16,22362.59
7412.29248046875,7778.176,8603.077,9248.362,10069.9375,10775.095
2226.5810546875,2447.115,2521.6882,2572.1904,2450.1829,2642.5159
2418.69287109375,2533.855,2749.8804,2935.376,2984.0686,2983.296
9867.9111328125,10138.627,10885.029,11654.637,12640.816,13217.055
3652.2744140625,3866.9324,4264.9043,4597.339,4916.4766,5172.9263
6904.5947265625,7184.9375,7509.047,7804.7666,8311.04,8706.122
1276.5924072265625,1299.6461,1333.0342,1364.151,1367.785,1346.662
8397.0771484375,8349.85,8436.491,8590.183,8646.855,8643.823
6800.8857421875,7049.895,7510.918,7959.135,8316.285,8427.271
4580.4111328125,4771.246,4931.8433,5032.494,4832.3555,4883.104
1297.1202392578125,1446.3108,1550.2786,1638.7439,1497.8734,1544.7179
3407.75439453125,3604.1777,3623.7146,3747.007,3694.7332,3826.738
15761.3759765625,16327.116,15959.692,17025.066,17424.775,19168.117
9303.958984375,9339.479,9433.467,9899.038,10226.905,10645.483
11725.90234375,12245.245,13265.787,14132.115,15284.193,16141.449
6829.5595703125,6717.958,6681.487,6898.1255,6994.0444,7288.002
2147.01611328125,2230.9998,2355.3281,2511.768,2729.1375,2932.5093
6576.9365234375,6692.3735,6952.106,7161.602,7411.715,7624.418
6183.7236328125,6311.684,6789.5366,7185.415,7677.263,8117.1274
6734.8095703125,6872.212,7100.6826,7286.015,7340.337,7385.871
9934.65625,10098.024,10239.15,10374.906,10502.227,10581.226
762.4927368164062,763.0834,805.9039,913.69336,911.4785,980.2866
7663.3056640625,7953.1807,8548.187,9059.281,9750.912,10300.148
10506.1357421875,10604.528,10814.568,11038.884,11111.276,11034.806
6345.1923828125,6491.2935,6612.9844,6764.4434,6609.412,6628.2256
10305.3291015625,10707.914,11807.449,12664.566,13564.973,14582.26
1208.1673583984375,1225.1548,1263.5693,1309.3193,1336.7307,1316.0756
1684.424072265625,1418.5139,1587.542,2123.485,2094.6265,2662.52
1517.186279296875,1423.8433,1422.6691,1507.2063,1541.843,1828.3303
8450.5078125,8610.246,8880.781,9107.8125,9325.328,9497.981
16380.9443359375,17024.81,18003.723,18869.01,19725.557,20226.666
2996.395263671875,3128.7998,3353.5059,3547.6567,3683.8809,3780.6382
6903.83447265625,7323.7437,8252.389,9108.357,10259.069,11187.715
